book_name,chapter,verse,text,normalization
Genesis,46,26,"All the souls that went with Jacob into Egypt, and that came out of his thigh, besides his sons' wives, sixty-six.","[""Jacob went into Egypt."", ""Souls went with Jacob into Egypt."", ""The souls came out of Jacob's thigh."", ""The number of souls that went with Jacob into Egypt and came out of his thigh, excluding his sons' wives, was sixty-six.""]"
Genesis,46,28,"And he sent Juda before him to Joseph, to tell him; and that he should meet him in Gessen.","[""Jacob sent Judah before him."", ""Judah was sent to Joseph."", ""Jacob sent Judah to tell Joseph something."", ""Jacob wanted Joseph to meet him."", ""The meeting place was in Goshen.""]"
Genesis,46,27,"And the sons of Joseph, that were born to him in the land of Egypt, two souls. All the souls of the house of Jacob, that entered into Egypt, were seventy.","[""Joseph had sons."", ""Joseph's sons were born to him in the land of Egypt."", ""The number of Joseph's sons who were born to him in the land of Egypt was two."", ""The total number of the souls of the house of Jacob that entered into Egypt was seventy.""]"
Genesis,46,29,"And when he was come thither, Joseph made ready his chariot, and went up to meet his father in the same place: and seeing him, he fell upon his neck, and embracing him, wept.","[""Joseph arrived at a certain place."", ""Joseph prepared his chariot."", ""Joseph went up to meet his father."", ""Joseph met his father in the same place."", ""Joseph saw his father."", ""Joseph fell upon his father's neck."", ""Joseph embraced his father."", ""Joseph wept.""]"
Genesis,46,30,"And the father said to Joseph: Now shall I die with joy, becuase I have seen thy face, and leave thee alive.","[""The father spoke to Joseph."", ""The father said that he would die with joy."", ""The father said that he had seen Joseph's face."", ""The father said that he would leave Joseph alive.""]"
Genesis,46,32,"And the men are shepherds, and their occupation is to feed cattle; their flocks, and herds, and all they have, they have brought with them.","[""The men are shepherds."", ""Their occupation is to feed cattle."", ""They brought their flocks with them."", ""They brought their herds with them."", ""They brought all they have with them.""]"
Genesis,46,31,"And Joseph said to his brethren, and to all his father's house: I will go up, and will tell Pharao, and will say to him: My brethren, and my father's house, that were in the land of Chanaan, are come to me:","[""Joseph said something to his brothers."", ""Joseph said something to all his father's house."", ""Joseph said that he will go up."", ""Joseph said that he will tell Pharaoh something."", ""Joseph said that he will say to Pharaoh something."", ""Joseph said to Pharaoh that his brothers have come to him."", ""Joseph said to Pharaoh that his father's house has come to him."", ""Joseph said to Pharaoh that his brothers and his father\u2019s house were in the land of Canaan.""]"
Genesis,46,33,"And when he shall call you, and shall say: What is your occupation?","[""Someone will call you."", ""The person will say to you, 'What is your occupation?'"", ""The person is asking you to identify your occupation.""]"
Genesis,46,34,"You shall answer: We, thy servants, are shepherds, from our infancy until now, both we and our fathers. And this you shall say, that you may dwell in the land of Gessen, because the Egyptians have all shepherds in abomination.","[""The speaker commands the audience to answer."", ""The speaker commands the audience to say that they are servants."", ""The speaker commands the audience to say that they are shepherds."", ""The speaker commands the audience to say that they have been shepherds from their infancy until now."", ""The speaker commands the audience to say that both they and their fathers have been shepherds."", ""The speaker commands the audience to say this so that they may dwell in the land of Goshen."", ""The Egyptians have all shepherds in abomination.""]"
Genesis,47,1,"Then Joseph went in and told Pharao, saying: My father and brethren, their sheep and their herds, and all that they possess, are come out of the land of Chanaan: and behold they stay in the land of Gessen.","[""Joseph went in."", ""Joseph told Pharaoh something."", ""Joseph said: 'My father and brethren are come out of the land of Canaan.'"", ""Joseph said: 'Their sheep and their herds are come out of the land of Canaan.'"", ""Joseph said: 'All that they possess is come out of the land of Canaan.'"", ""Joseph said: 'Behold, they stay in the land of Goshen.'""]"
Genesis,47,2,"Five men also, the last of his brethren, he presented before the king:","[""Joseph presented five men before the king."", ""The five men were Joseph's brothers."", ""The five men were the last of Joseph's brothers to be presented.""]"
Genesis,47,3,"And he asked them: What is your occupation? They answered: We, thy servants, are shepherds, both we and our fathers.","[""Someone asked a question to some people."", ""The questioner asked, 'What is your occupation?'"", ""Some people answered."", ""The people answering referred to themselves as servants."", ""The people answering said that they are shepherds."", ""The people answering said that their fathers are also shepherds.""]"
Genesis,47,5,The king therefore said to Joseph: Thy father and thy brethren are come to thee.,"[""The king spoke to Joseph."", ""The king informed Joseph that Joseph's father had come to Joseph."", ""The king informed Joseph that Joseph's brothers had come to Joseph.""]"
Genesis,47,6,"The land of Egypt is before thee: and make them dwell in the best place, and give them the land of Gessen. And if thou knowest that there are industrious men among them, make them rulers over my cattle.","[""The land of Egypt is before thee."", ""You are commanded to make them dwell in the best place."", ""You are commanded to give them the land of Goshen."", ""If you know that there are industrious men among them, then make them rulers over my cattle.""]"
Genesis,47,4,"We are come to sojourn in thy land, because there is no grass for the flocks of thy servants, the famine being very grievous in the land of Chanaan: and we pray thee to give orders that we thy servants may be in the land of Gessen.","[""The speakers are sojourners."", ""The speakers have come to sojourn in the listener's land."", ""The reason for sojourning is that there is no grass for the flocks of the speakers."", ""The speakers are the servants of the listener."", ""The famine is very grievous in the land of Canaan."", ""The speakers are praying to the listener."", ""The speakers request that the listener give orders."", ""The speakers wish to be in the land of Goshen."", ""The speakers are the servants of the listener.""]"
Genesis,47,7,"After this Joseph brought in his father to the king, and presented him before him: and he blessed him.","[""After this, Joseph brought his father to the king."", ""Joseph presented his father before the king."", ""Joseph's father blessed the king.""]"
Genesis,47,8,And being asked by him: How many are the days of the years of thy life?,"[""Someone asked Jacob a question."", ""The question was: How many are the days of the years of your life?""]"
Genesis,47,9,"He answered: The days of my pilgrimage are a hundred and thirty years, few, and evil, and they are not come up to the days of the pilgrimage of my fathers.","[""Jacob answered someone."", ""Jacob said that the days of his pilgrimage were a hundred and thirty years."", ""Jacob said that the days of his pilgrimage were few."", ""Jacob said that the days of his pilgrimage were evil."", ""Jacob said that the days of his pilgrimage have not come up to the days of the pilgrimage of his fathers.""]"
Genesis,47,10,"And blessing the king, he went out.","[""Someone blessed the king."", ""The same someone went out.""]"
Genesis,47,11,"But Joseph gave a possession to his father and his brethren in Egypt, in the best place of the land, in Ramesses, as Pharao had commanded.","[""Joseph gave a possession to his father."", ""Joseph gave a possession to his brethren."", ""The possession was given in Egypt."", ""The possession was in the best place of the land."", ""The possession was in Ramesses."", ""Pharaoh commanded Joseph to give the possession."", ""Ramesses is a place in the land of Egypt.""]"
Genesis,47,12,"And he nourished them, and all his father's house, allowing food to every one.","[""Joseph nourished them."", ""Joseph nourished all of his father's house."", ""Joseph allowed food to everyone.""]"
Genesis,47,14,"Out of which he gathered up all the money for the corn which they bought, and brought it in to the king's treasure.","[""Someone gathered up all the money."", ""The money was for the corn."", ""They bought the corn."", ""Someone brought the money into the king's treasure.""]"
Genesis,47,13,"For in the whole world there was want of bread, and a famine had oppressed the land, more especially of Egypt and Chanaan;","[""There was a want of bread in the whole world."", ""A famine had oppressed the land."", ""The famine had oppressed Egypt."", ""The famine had oppressed Chanaan.""]"
Genesis,47,15,"And when the buyers wanted money, all Egypt came to Joseph, saying: Give us bread: why should we die in thy presence, having now no money?","[""The buyers wanted money."", ""All Egypt came to Joseph."", ""The Egyptians said to Joseph: Give us bread."", ""The Egyptians asked Joseph why they should die in his presence."", ""The Egyptians said they had no money.""]"
Genesis,47,16,"And he answered them: Bring me your cattle, and for them I will give you food, if you have no money.","[""He answered them."", ""He commanded them to bring him their cattle."", ""He promised to give them food for their cattle."", ""He stated that he would give them food if they had no money.""]"
Genesis,47,17,"And when they had brought them, he gave them food in exchange for their horses, and sheep, and oxen, and asses: and he maintained them that year for the exchange of their cattle.","[""The brothers brought their possessions."", ""Joseph gave the brothers food."", ""The brothers gave Joseph their horses in exchange for food."", ""The brothers gave Joseph their sheep in exchange for food."", ""The brothers gave Joseph their oxen in exchange for food."", ""The brothers gave Joseph their asses in exchange for food."", ""Joseph sustained the brothers that year."", ""Joseph sustained the brothers in exchange for their cattle.""]"
Genesis,47,18,"And they came the second year, and said to him: We will not hide from our lord, how that our money is spent, and our cattle also are gone: neither art thou ignorant that we have nothing now left but our bodies and our lands.","[""People came to Joseph in the second year."", ""The people spoke to Joseph."", ""The people addressed Joseph as 'our lord'."", ""The people asserted that they would not hide something from Joseph."", ""The people stated that their money was spent."", ""The people stated that their cattle were gone."", ""The people stated that Joseph was not ignorant of something."", ""The people stated that they had nothing left."", ""The people stated that they only had their bodies left."", ""The people stated that they only had their lands left.""]"
Genesis,47,20,"So Joesph bought all the land of Egypt, every man selling his possessions, because of the greatness of the famine. And he brought it into Pharao's hands:","[""Joseph bought all the land of Egypt."", ""Every man sold his possessions."", ""The famine was great."", ""The famine was the reason every man sold his possessions."", ""Joseph brought the land of Egypt into Pharaoh's hands.""]"
Genesis,47,19,"Why therefore shall we die before thy eyes? we will be thine, both we and our lands: buy us to be the king's servants, and give us seed, lest for want of tillers the land be turned into a wilderness.","[""The Egyptians are speaking to Joseph."", ""The Egyptians asked Joseph why they should die before his eyes."", ""The Egyptians asserted that they would be Joseph's."", ""The Egyptians asserted that their lands would be Joseph's."", ""The Egyptians requested that Joseph buy them to be the king's servants."", ""The Egyptians requested that Joseph give them seed."", ""The Egyptians explained their reason for the request."", ""The Egyptians feared the land would become a wilderness if there were no tillers.""]"
Genesis,47,21,"And all its people from one end of the borders of Egypt, even to the other end thereof,","[""All the people were from one end of the borders of Egypt."", ""All the people were to the other end of the borders of Egypt.""]"
Genesis,47,22,"Except the land of the priests, which had been given them by the king: to whom also a certain allowance of food was given out of the public stores, and therefore they were not forced to sell their possessions.","[""The land of the priests was an exception."", ""The king had given the land to the priests."", ""The king also gave the priests a certain allowance of food."", ""The allowance of food came from the public stores."", ""Because the priests received the food allowance, they were not forced to sell their possessions.""]"
Genesis,47,23,"Then Joseph said to the people: Behold, as you see, both you and your lands belong to Pharao; take seed and sow the fields,","[""Joseph spoke to the people."", ""Joseph said, 'Behold!'"", ""Joseph said, 'You see.'"", ""Joseph said that both the people and their lands belong to Pharaoh."", ""Joseph commanded them to take seed."", ""Joseph commanded them to sow the fields.""]"
Genesis,47,24,"That you may have corn. The fifth part you shall give to the king; the other four you shall have for seed, and for food for your families and children.","[""The narrator states that the people may have corn."", ""The narrator commands the people to give one fifth of the corn to the king."", ""The narrator states that the people shall have four fifths of the corn."", ""The narrator states that the four fifths of the corn are for seed."", ""The narrator states that the four fifths of the corn are for food for their families."", ""The narrator states that the four fifths of the corn are for food for their children.""]"
Genesis,47,25,"And they answered: our life is in thy hand; only let my lord look favourably upon us, and we will gladly serve the king.","[""Some people answered."", ""Those people said that their life is in the hand of someone they call 'thee'."", ""Those people requested that their lord look favorably upon them."", ""Those people promised that they would gladly serve the king.""]"
Genesis,47,26,"From that time unto this day, in the whole land of Egypt, the fifth part is paid to the kings, and it is become as a law, except the land of the priests, which was free from this covenant.","[""From that time until this day, in the whole land of Egypt, one-fifth of the produce is paid to the kings."", ""This payment has become a law."", ""The land of the priests was free from this covenant (law).""]"
Genesis,47,27,"So Israel dwelt in Egypt, that is, in the land of Gessen, and possessed it; and grew, and was multiplied exceedingly.","[""Israel dwelt in Egypt."", ""Egypt is the land of Goshen."", ""Israel dwelt in the land of Goshen."", ""Israel possessed the land of Goshen."", ""Israel grew."", ""Israel was multiplied exceedingly.""]"
Genesis,47,28,And he lived in it seventeen years: and all the days of his life came to a hundred and forty-seven years.,"[""He lived in it seventeen years."", ""All the days of his life came to a hundred and forty-seven years.""]"
Genesis,47,31,"And he said: Swear then to me. And as he was swearing, Israel adored God, turning to the bed's head.","[""Someone said a command."", ""He commanded someone to swear to him."", ""Someone swore to him."", ""Israel adored God."", ""Israel turned to the bed's head.""]"
Genesis,41,41,"And again Pharao said to Joseph: Behold, I have appointed thee over the whole land of Egypt.","[""Pharaoh spoke to Joseph."", ""Pharaoh said that he had appointed Joseph."", ""Pharaoh appointed Joseph over the whole land of Egypt.""]"
Genesis,48,1,"After these things, it was told Joseph that his father was sick; and he set out to go to him, taking his two sons Manasses and Ephraim.","[""After these things happened, someone told Joseph that his father was sick."", ""Joseph's father was sick."", ""Joseph set out to go to his father."", ""Joseph took his two sons with him."", ""Joseph's two sons were named Manasses and Ephraim.""]"
Genesis,47,30,"But I will sleep with my fathers, and thou shalt take me away out of this land, and bury me in the burying place of my ancestors. And Joseph answered him: I will do what thou hast commanded.","[""Jacob said that he will die."", ""Jacob said that he will sleep with his fathers."", ""Jacob commanded Joseph to take him away out of the land of Egypt after his death."", ""Jacob commanded Joseph to bury him in the burying place of his ancestors."", ""Joseph answered Jacob."", ""Joseph told Jacob that he would do what Jacob had commanded.""]"
Genesis,47,29,"And when he saw that the day of his death drew nigh, he called his son Joseph, and said to him: If I have found favour in thy sight, put thy hand under my thigh; and thou shalt shew me this kindness and truth, not to bury me in Egypt.","[""Jacob saw that the day of his death was near."", ""Jacob called his son Joseph."", ""Jacob said something to Joseph."", ""Jacob said: If I have found favor in your sight, put your hand under my thigh."", ""Jacob commanded Joseph to put his hand under his thigh if Jacob has found favor in Joseph's sight."", ""Jacob said: Show me this kindness and truth."", ""Jacob commanded Joseph to show him kindness and truth."", ""Jacob commanded Joseph not to bury him in Egypt.""]"
Genesis,48,2,"And it was told the old man: Behold thy son Joseph cometh to thee. And being strengthened, he sat on his bed.","[""Someone told the old man something."", ""The content of the message was: Behold, your son Joseph is coming to you."", ""The old man was strengthened."", ""The old man sat on his bed.""]"
Genesis,48,3,"And when Joseph was come in to him, he said: God almighty apppeared to me at Luza, which is in the land of Chanaan, and he blessed me,","[""Joseph came to Jacob."", ""Joseph was in Jacob's presence."", ""Jacob said that God Almighty appeared to him at Luza."", ""Jacob said that Luza is in the land of Canaan."", ""Jacob said that God blessed him.""]"
Genesis,48,5,"So thy two sons, who were born to thee in the land of Egypt before I came hither to thee, shall be mine: Ephraim and Manasses shall be reputed to me as Ruben and Simeon.","[""The speaker (Jacob) is speaking to the addressee (Joseph)."", ""Jacob said that Joseph's two sons were born in the land of Egypt."", ""Jacob said that Joseph's two sons were born before Jacob came to Joseph."", ""Jacob said that Joseph's two sons shall be Jacob's."", ""Jacob said that Ephraim and Manasses shall be reputed to Jacob as Ruben and Simeon.""]"
Genesis,48,6,"But the rest whom thou shalt have after them, shall be thine, and shall be called by the name of their brethren in their possessions.","[""The rest of the people whom you will have after the Levites will belong to you."", ""The rest of the people will be called by the name of their brethren in their possessions.""]"
Genesis,48,4,"And said: I will cause thee to increase and multiply, and I will make of thee a multitude of people: and I will give this land to thee, and to thy seed after thee for an everlasting possession.","[""God spoke."", ""God said he will cause the person he is speaking to increase."", ""God said he will cause the person he is speaking to multiply."", ""God said he will make a multitude of people from the person he is speaking to."", ""God said he will give this land to the person he is speaking to."", ""God said he will give this land to the seed of the person he is speaking to after them."", ""God said the land would be an everlasting possession.""]"
Genesis,48,8,"Then seeing his sons, he said to him: Who are these?","[""Someone saw his sons."", ""He said something to someone."", ""He asked, 'Who are these?'""]"
Genesis,48,7,"For, when I came out of Mesopotamia, Rachel died from me in the land of Chanaan in the very journey, and it was spring time: and I was going to Ephrata, and I buried her near the way of Ephrata, which by another name is called Bethlehem.","[""Jacob states that he came out of Mesopotamia."", ""Rachel died from Jacob in the land of Canaan during the journey."", ""It was spring time."", ""Jacob was going to Ephrata."", ""Jacob buried Rachel near the way to Ephrata."", ""Ephrata is also called Bethlehem.""]"
Genesis,48,9,"He answered: They are my sons, whom God hath given me in this place. And he said: Bring them to me, that I may bless them.","[""Laban answered a question."", ""Laban said that the people in question are his sons."", ""God gave these sons to Laban in that place."", ""Laban said a command."", ""Laban commanded someone to bring his sons to him."", ""Laban stated his purpose for wanting his sons brought to him."", ""Laban's purpose is to bless his sons.""]"
Genesis,48,11,And said to his son: I am not deprived of seeing thee; moreover God hath shewn me thy seed.,"[""The man spoke to his son."", ""The man said that he is not deprived of seeing his son."", ""The man said that God has shown him his son's offspring.""]"
Genesis,48,10,"For Israel's eyes were dim by reason of his great age, and he could not see clearly. And when they were brought to him, he kissed and embraced them,","[""Israel's eyes were dim."", ""The reason Israel's eyes were dim was his great age."", ""Israel could not see clearly."", ""Some people brought someone (or some people) to Israel."", ""Israel kissed them."", ""Israel embraced them.""]"
Genesis,48,12,"And when Joseph had taken them from his father's lap, he bowed down with his face to the ground.","[""Joseph took Jacob's grandchildren from Jacob's lap."", ""Joseph bowed down with his face to the ground.""]"
Genesis,48,15,"And Jacob blessed the sons of Joseph, and said: God, in whose sight my fathers Abraham and Isaac walked, God that feedeth me from my youth until this day:","[""Jacob blessed the sons of Joseph."", ""Jacob spoke."", ""Jacob said that God is the God in whose sight his fathers Abraham and Isaac walked."", ""Jacob said that God has fed him from his youth until this day.""]"
Genesis,48,13,"And he set Ephraim on his right hand, that is, towards the left hand of Israel; but Manasses on his left hand, to wit, towards his father's right hand, and brought them near to him.","[""Joseph positioned Ephraim."", ""Joseph positioned Ephraim on his right hand."", ""Joseph's right hand was towards the left hand of Israel."", ""Joseph positioned Manasseh."", ""Joseph positioned Manasseh on his left hand."", ""Joseph's left hand was towards the right hand of his father."", ""Joseph brought Ephraim near to Israel."", ""Joseph brought Manasseh near to Israel.""]"
Genesis,48,14,"But he, stretching forth his right hand, put it upon the head of Ephraim, the younger brother; and the left upon the head of Manasses, who was the elder, changing his hands.","[""Joseph stretched forth his right hand."", ""Joseph put his right hand upon the head of Ephraim."", ""Ephraim was the younger brother."", ""Joseph put his left hand upon the head of Manasseh."", ""Manasseh was the elder brother."", ""Joseph changed his hands.""]"
Genesis,48,17,"And Joseph seeing that his father had put his right hand upon the head of Ephraim, was much displeased: and taking his father's hand, he tried to lift it from Ephraim's head, and to remove it to the head of Manasses.","[""Joseph saw that his father had put his right hand on Ephraim's head."", ""Joseph was much displeased because his father had put his right hand on Ephraim's head."", ""Joseph took his father's hand."", ""Joseph tried to lift his father's hand from Ephraim's head."", ""Joseph tried to remove his father's hand to Manasseh's head.""]"
Genesis,48,16,"The angel that delivereth me from all evils, bless these boys: and let my name be called upon them, and the names of my fathers Abraham and Isaac; and may they grow into a multitude upon the earth.","[""Jacob is speaking to God (or invoking the angel)."", ""Jacob requests the angel to bless these boys."", ""Jacob requests that his name be called upon these boys."", ""Jacob requests that the names of his fathers Abraham and Isaac be called upon these boys."", ""Jacob requests that these boys grow into a multitude upon the earth.""]"
Genesis,48,18,"And he said to his father: It should not be so, my father; for this is the firstborn, put thy right hand upon his head.","[""The son spoke to his father."", ""The son said that it should not be so."", ""The son addressed his father."", ""The son said that the brother is the firstborn."", ""The son commanded his father to put his right hand upon the brother's head.""]"
Genesis,48,20,"And he blessed them at that time, saying: In thee shall Israel be blessed, and it shall be said: God do to thee as to Ephraim, and as to Manasses. And he set Ephraim before Manasses.","[""He blessed them at that time."", ""He said a blessing."", ""He said, 'In thee shall Israel be blessed.'"", ""He said, 'It shall be said: God do to thee as to Ephraim, and as to Manasses.'"", ""He set Ephraim before Manasses.""]"
Genesis,48,21,"And he said to Joseph, his son: Behold I die, and God will be with you, and will bring you back into the land of your fathers.","[""Jacob said something to Joseph."", ""Jacob said to Joseph: Behold, I am dying."", ""Jacob said to Joseph: God will be with you."", ""Jacob said to Joseph: God will bring you back into the land of your fathers.""]"
Genesis,48,19,"But he refusing, said: I know, my son, I know: and this also shall become a people, and shall be multiplied; but his younger brother shall be greater than he; and his seed shall grow into nations.","[""The man refused."", ""The man said that he knew, his son."", ""The man said that he knew."", ""The man said that this one (Esau) shall also become a people."", ""The man said that this one (Esau) shall be multiplied."", ""The man said that his (Esau's) younger brother (Jacob) shall be greater than he (Esau)."", ""The man said that his (Jacob's) seed shall grow into nations.""]"
Genesis,48,22,"I give thee a portion above thy brethren, which I took out of the hand of the Amorrhite with my sword and bow.","[""Jacob is speaking."", ""Jacob gives a portion to Joseph."", ""The portion Jacob gives to Joseph is above the portion of Joseph's brethren."", ""Jacob took the portion out of the hand of the Amorite."", ""Jacob used his sword to take the portion."", ""Jacob used his bow to take the portion.""]"
Genesis,49,1,"And Jacob called his sons, and said to them: Gather yourselves together, that I may tell you the things that shall befall you in the last days.","[""Jacob called his sons."", ""Jacob said a command to his sons."", ""Jacob commanded his sons to gather themselves together."", ""Jacob said he would tell his sons the things that shall befall them in the last days.""]"
Genesis,49,2,"Gather yourselves together, and hear, O ye sons of Jacob, hearken to Israel, your father:","[""The speaker commands the sons of Jacob to gather together."", ""The speaker commands the sons of Jacob to listen."", ""The speaker commands the sons of Jacob to hearken to Israel."", ""Israel is the father of the sons of Jacob.""]"
Genesis,49,4,"Thou art poured out as water, grow thou not; because thou wentest up to thy father's bed, and didst defile his couch.","[""Someone is addressed as 'thou'."", ""The addressee is poured out as water."", ""The addressee should not grow."", ""The addressee went up to his father's bed."", ""The addressee defiled his father's couch.""]"
Genesis,49,3,"Ruben, my firstborn, thou art my strength, and the beginning of my sorrow; excelling in gifts, greater in command.","[""Jacob speaks to Reuben."", ""Jacob calls Reuben his firstborn."", ""Jacob states that Reuben is his strength."", ""Jacob states that Reuben is the beginning of his sorrow."", ""Jacob states that Reuben is excelling in gifts."", ""Jacob states that Reuben is greater in command.""]"
Genesis,49,5,Simeon and Levi brethren: vessels of iniquity waging war.,"[""Simeon and Levi are brothers."", ""Simeon and Levi are vessels of iniquity."", ""Simeon and Levi wage war.""]"
Genesis,49,6,"Let not my soul go into their counsel, nor my glory be in their assembly: because in their fury they slew a man, and in their selfwill they undermined a wall.","[""The speaker prays that his soul will not go into their counsel."", ""The speaker prays that his glory will not be in their assembly."", ""They slew a man in their fury."", ""They undermined a wall in their selfwill.""]"
Genesis,49,7,"Cursed be their fury, because it was stubborn: and their wrath, because it was cruel: I will divide them in Jacob, and will scatter them in Israel.","[""Jacob cursed their fury."", ""Jacob stated that their fury was stubborn."", ""Jacob cursed their wrath."", ""Jacob stated that their wrath was cruel."", ""Jacob will divide them in Jacob."", ""Jacob will scatter them in Israel.""]"
Genesis,49,8,"Juda, thee shall thy brethren praise: thy hand shall be on the necks of thy enemies; the sons of thy father shall bow down to thee.","[""The speaker (probably Jacob) said that Juda's brethren shall praise Juda."", ""The speaker (probably Jacob) said that Juda's hand shall be on the necks of his enemies."", ""The speaker (probably Jacob) said that the sons of Juda's father shall bow down to Juda.""]"
Genesis,49,10,"The sceptre shall not be taken away from Juda, nor a ruler from his thigh, till he come that is to be sent, and he shall be the expectation of nations.","[""The sceptre shall not be taken away from Judah."", ""A ruler shall not be taken away from his descendants."", ""This will be until he comes who is to be sent."", ""He shall be the expectation of nations.""]"
Genesis,49,12,"His eyes are more beautiful than wine, and his teeth whiter than milk.","[""His eyes are more beautiful than wine."", ""His teeth are whiter than milk.""]"
Genesis,49,9,"Juda is a lion's whelp: to the prey, my son, thou art gone up: resting thou hast couched as a lion, and as a lioness, who shall rouse him?","[""Judah is a lion's whelp."", ""The speaker addresses his son."", ""The speaker states that his son has gone up to the prey."", ""The speaker states that his son is resting."", ""The speaker states that his son has couched as a lion."", ""The speaker states that his son has couched as a lioness."", ""The speaker asks who shall rouse him (Judah).""]"
Genesis,49,11,"Tying his foal to the vineyard, and his ass, O my son, to the vine. He shall wash his robe in wine, and his garment in the blood of the grape.","[""Someone will tie his foal to the vineyard."", ""Someone will tie his ass to the vine."", ""The speaker addresses someone as 'my son'."", ""Someone will wash his robe in wine."", ""Someone will wash his garment in the blood of the grape.""]"
Genesis,49,13,"Zabulon shall dwell on the seashore, and in the road of ships, reaching as far as Sidon.","[""Zebulun will live near the sea."", ""Zebulun will live by a harbor for ships."", ""Zebulun's territory will extend to Sidon.""]"
Genesis,49,15,"He saw rest that it was good: and the land that it was excellent: and he bowed his shoulder to carry, and became a servant under tribute.","[""Jacob saw rest."", ""Jacob thought that rest was good."", ""Jacob saw the land."", ""Jacob thought that the land was excellent."", ""Jacob bowed his shoulder."", ""Jacob intended to carry burdens."", ""Jacob became a servant."", ""Jacob became a servant under tribute.""]"
Genesis,49,14,"Issachar shall be a strong ass, lying down between the borders.","[""Issachar will be a strong ass."", ""Issachar will be lying down between the borders.""]"
Genesis,49,16,Dan shall judge his people like another tribe in Israel.,"[""Dan will judge his people."", ""Dan will judge his people in a manner similar to how another tribe in Israel judges its people.""]"
Genesis,49,18,"I will look for thy salvation, O Lord.","[""The speaker will look for God's salvation."", ""The speaker calls God 'Lord'.""]"
Genesis,49,17,"Let Dan be a snake in the way, a serpent in the path, that biteth the horse's heels, that his rider may fall backward.","[""Jacob spoke a blessing about Dan."", ""Jacob said that Dan should be a snake in the way."", ""Jacob said that Dan should be a serpent in the path."", ""The snake bites the horse's heels."", ""The rider of the horse falls backward because of the snake bite.""]"
Genesis,49,19,"Gad, being girded, shall fight before him: and he himself shall be girded backward.","[""Gad will be girded."", ""Gad will fight before him."", ""He himself will be girded backward.""]"
Genesis,49,20,"Aser, his bread shall be fat, and he shall yield dainties to kings.","[""Aser's bread shall be fat."", ""Aser shall yield dainties to kings.""]"
Genesis,49,22,"Joseph is a growing son, a growing son and comely to behold: the daughters run to and fro upon the wall;","[""Joseph is a growing son."", ""Joseph is comely to behold."", ""The daughters run to and fro upon the wall.""]"
Genesis,49,21,"Nephthali, a hart let loose, and giving words of beauty.","[""Nephthali is like a hart let loose."", ""Nephthali gives words of beauty.""]"
Genesis,49,23,"But they that held darts, provoked him, and quarrelled with him, and envied him.","[""Some people held darts."", ""These people provoked him."", ""These people quarrelled with him."", ""These people envied him.""]"
Genesis,49,24,"His bow rested upon the strong, and the bands of his arms and his hands were loosed, by the hands of the mighty one of Jacob: thence he came forth a pastor, the stone of Israel.","[""His bow rested upon the strong."", ""The bands of his arms were loosed."", ""The bands of his hands were loosed."", ""The bands of his arms and hands were loosed by the hands of the mighty one of Jacob."", ""He came forth a pastor from the mighty one of Jacob."", ""He came forth the stone of Israel from the mighty one of Jacob.""]"
Genesis,49,25,"The God of thy father shall be thy helper, and the Almighty shall bless thee with the blessings of heaven above, with the blessings of the deep that lieth beneath, with the blessings of the breasts and of the womb.","[""The God of your father will be your helper."", ""The Almighty will bless you."", ""The Almighty will bless you with the blessings of heaven above."", ""The Almighty will bless you with the blessings of the deep that lies beneath."", ""The Almighty will bless you with the blessings of the breasts."", ""The Almighty will bless you with the blessings of the womb.""]"
Genesis,49,26,"The blessings of thy father are strengthened with the blessings of his fathers: until the desire of the everlasting hills should come: may they be upon the head of Joseph, and upon the crown of the Nazarite among his brethren.","[""The blessings of your father are strengthened with the blessings of his fathers."", ""The blessings are strengthened until the desire of the everlasting hills should come."", ""The speaker prays that the blessings may be upon the head of Joseph."", ""The speaker prays that the blessings may be upon the crown of the Nazarite among his brethren.""]"
Genesis,49,27,"Benjamin a ravenous wolf, in the morning shall eat the prey, and in the evening shall divide the spoil.","[""Benjamin is a ravenous wolf."", ""Benjamin will eat the prey in the morning."", ""Benjamin will divide the spoil in the evening.""]"
Genesis,49,28,"All these are the twelve tribes of Israel: these things their father spoke to them, and he blessed every one with their proper blessings.","[""These are the twelve tribes of Israel."", ""Their father spoke these things to them."", ""Their father blessed every one of them."", ""He blessed each one with their proper blessing.""]"
Genesis,49,29,"And he charged them, saying: I am now going to be gathered to my people: bury me with my fathers in the double cave, which is in the field of Ephron the Hethite,","[""He charged them."", ""He said a command."", ""He commanded them to listen."", ""He said that he is now going to be gathered to his people."", ""He commanded them to bury him with his fathers."", ""His fathers are buried in the double cave."", ""The double cave is in the field of Ephron the Hethite.""]"
Genesis,49,30,"Over against Mambre, in the land of Chanaan, which Abraham bought together with the field, of Ephron the Hethite, for a possession to bury in.","[""The land was located over against Mambre."", ""The land was located in the land of Chanaan."", ""Abraham bought the land together with the field."", ""Abraham bought the land from Ephron the Hethite."", ""Abraham bought the land for a possession."", ""Abraham bought the land to bury in it.""]"
Genesis,49,32,"And when he had ended the commandments, wherewith he instructed his sons, he drew up his feet upon the bed, and died: and he was gathered to his people.","[""Jacob finished giving commandments."", ""Jacob's sons were the audience of Jacob's commandments."", ""Jacob instructed his sons with commandments."", ""Jacob drew up his feet onto the bed."", ""Jacob died."", ""Jacob was gathered to his people.""]"
