book_name,chapter,verse,text,normalization
GEN,43,15,"And the men took that present, and they took double money in their hand, and Benjamin; and rose up, and went down to Egypt, and stood before Joseph.","[""The men took the present."", ""The men took double money in their hand."", ""The men took Benjamin."", ""The men rose up."", ""The men went down to Egypt."", ""The men stood before Joseph.""]"
GEN,43,5,"but if thou wilt not send him, we will not go down, for the man said unto us: Ye shall not see my face, except your brother be with you.'","[""A son of Jacob addresses Jacob."", ""The son presents a condition to Jacob."", ""The condition is: Jacob will not send Benjamin."", ""The son presents a consequence to Jacob."", ""The consequence is: The sons will not go down (to Egypt)."", ""The son states that this consequence depends on the stated condition."", ""The son explains the reason for their conditional refusal to Jacob."", ""The reason is that Joseph previously spoke to the sons."", ""The son quotes Joseph's declaration to the sons."", ""Joseph declared to the sons: 'You (the sons) shall not see my (Joseph's) face.'"", ""Joseph further declared to the sons that this prohibition applies unless their (the sons') brother (Benjamin) is with them (the sons).""]"
GEN,43,9,"I will be surety for him; of my hand shalt thou require him; if I bring him not unto thee, and set him before thee, then let me bear the blame for ever.","[""Judah promises Jacob that he will be a guarantor for Benjamin."", ""Judah tells Jacob that Jacob will require Benjamin's return directly from Judah."", ""Judah states a condition to Jacob: he does not bring Benjamin back to Jacob."", ""Judah states a condition to Jacob: he does not present Benjamin before Jacob."", ""Judah declares to Jacob that if these conditions are met, he will bear the blame forever.""]"
GEN,43,7,"And they said: 'The man asked straitly concerning ourselves, and concerning our kindred, saying: Is your father yet alive? have ye another brother? and we told him according to the tenor of these words; could we in any wise know that he would say: Bring your brother down?'","[""They reported that the man questioned them diligently."", ""They reported that the man's questioning concerned themselves."", ""They reported that the man's questioning concerned their family."", ""They reported that the man asked them if their father was still alive."", ""They reported that the man asked them if they had another brother."", ""They reported that they answered the man."", ""They reported that their answers aligned with the man's questions."", ""They asked a rhetorical question."", ""They asked if they could have possibly known that the man would utter a command."", ""They asked if they could have possibly known that the man would command them to bring their brother down.""]"
GEN,43,12,and take double money in your hand; and the money that was returned in the mouth of your sacks carry back in your hand; peradventure it was an oversight;,"[""Jacob gave a command to his sons."", ""Jacob commanded his sons to take double money."", ""Jacob commanded his sons to have the double money in their hand."", ""Jacob gave another command to his sons."", ""Jacob commanded his sons to carry back money."", ""This money had been returned."", ""This money had been in the mouth of their sacks."", ""Jacob commanded his sons to have this returned money in their hand."", ""Jacob stated a possibility to his sons."", ""Jacob stated that the return of the money was possibly an oversight.""]"
GEN,43,10,"For except we had lingered, surely we had now returned a second time.'","[""The speaker and their companions had previously lingered."", ""The speaker and their companions have not yet returned a second time."", ""Had the speaker and their companions not lingered, they would have returned a second time by the current time.""]"
GEN,43,18,"And the men were afraid, because they were brought into Joseph's house; and they said: 'Because of the money that was returned in our sacks at the first time are we brought in; that he may seek occasion against us, and fall upon us, and take us for bondmen, and our asses.'","[""The men were afraid."", ""The men were brought into Joseph's house."", ""Their fear was because they were brought into Joseph's house."", ""The men said a statement."", ""The men stated that they were brought in because of money."", ""The money was returned in their sacks."", ""The money was returned at the first time."", ""The men stated that Joseph might seek occasion against them."", ""The men stated that Joseph might fall upon them."", ""The men stated that Joseph might take them for bondmen."", ""The men stated that Joseph might take their asses.""]"
GEN,43,19,"And they came near to the steward of Joseph's house, and they spoke unto him at the door of the house,","[""They came near to the steward of Joseph's house."", ""They spoke to the steward of Joseph's house."", ""They spoke at the door of Joseph's house.""]"
GEN,43,22,And other money have we brought down in our hand to buy food. We know not who put our money in our sacks.',"[""Joseph's brothers stated that they brought down additional money."", ""Joseph's brothers stated that they brought this additional money to buy food."", ""Joseph's brothers stated that they do not know who put their money into their sacks.""]"
GEN,43,24,"And the man brought the men into Joseph's house, and gave them water, and they washed their feet; and he gave their asses provender.","[""The man brought the men into Joseph's house."", ""The man gave water to the men."", ""The men washed their feet."", ""The man gave provender to the men's asses.""]"
GEN,43,16,"And when Joseph saw Benjamin with them, he said to the steward of his house: 'Bring the men into the house, and kill the beasts, and prepare the meat; for the men shall dine with me at noon.'","[""Joseph saw Benjamin."", ""Benjamin was with the men."", ""Joseph commanded the steward of his house to bring the men into the house."", ""Joseph commanded the steward of his house to kill the beasts."", ""Joseph commanded the steward of his house to prepare the meat."", ""Joseph stated to the steward of his house that the men would dine with him."", ""Joseph stated to the steward of his house that the dining would occur at noon.""]"
GEN,43,23,"And he said: 'Peace be to you, fear not; your God, and the God of your father, hath given you treasure in your sacks; I had your money.' And he brought Simeon out unto them.","[""The steward declared peace to Joseph's brothers."", ""The steward commanded Joseph's brothers not to fear."", ""The steward asserted that their God had given them treasure in their sacks."", ""The steward asserted that the God of their father had given them treasure in their sacks."", ""The steward asserted that he had received their money."", ""The steward brought Simeon out to Joseph's brothers.""]"
GEN,43,17,And the man did as Joseph bade; and the man brought the men into Joseph's house.,"[""Joseph commanded the man."", ""The man obeyed Joseph's command."", ""The man brought the men into Joseph's house.""]"
GEN,43,20,"and said: 'Oh my lord, we came indeed down at the first time to buy food.","[""Judah spoke to Joseph."", ""Judah addressed Joseph as 'my lord'."", ""Judah stated that he and his brothers had previously come down."", ""Judah stated that the purpose of their previous descent was to buy food.""]"
GEN,43,26,"And when Joseph came home, they brought him the present which was in their hand into the house, and bowed down to him to the earth.","[""Joseph came home."", ""Joseph's brothers brought a present."", ""Joseph's brothers brought the present to Joseph."", ""The present was in Joseph's brothers' hand."", ""Joseph's brothers brought the present into the house."", ""Joseph's brothers bowed down to Joseph."", ""Joseph's brothers bowed down to the earth.""]"
GEN,43,32,"And they set on for him by himself, and for them by themselves, and for the Egyptians, that did eat with him, by themselves; because the Egyptians might not eat bread with the Hebrews; for that is an abomination unto the Egyptians.","[""Food was served to Joseph."", ""Joseph was served by himself."", ""Food was served to Joseph's brothers."", ""Joseph's brothers were served by themselves."", ""Food was served to the Egyptians."", ""These Egyptians were eating with Joseph."", ""The Egyptians were served by themselves."", ""Egyptians were not permitted to eat bread with Hebrews."", ""Eating bread with Hebrews was considered an abomination by the Egyptians.""]"
GEN,43,30,"And Joseph made haste; for his heart yearned toward his brother; and he sought where to weep; and he entered into his chamber, and wept there.","[""Joseph made haste."", ""Joseph's heart yearned toward his brother."", ""Joseph sought a place to weep."", ""Joseph entered his chamber."", ""Joseph wept in his chamber.""]"
GEN,43,25,And they made ready the present against Joseph's coming at noon; for they heard that they should eat bread there.,"[""Joseph's brothers prepared a present."", ""Joseph was scheduled to arrive at noon."", ""The brothers prepared the present in anticipation of Joseph's arrival at noon."", ""The brothers heard some information."", ""The information was that the brothers would eat a meal."", ""The meal would take place at the location where they were."", ""The brothers prepared the present because they heard they would eat a meal at that location.""]"
GEN,43,31,"And he washed his face, and came out; and he refrained himself, and said: 'Set on bread.'","[""He washed his face."", ""He came out."", ""He refrained himself."", ""He said a command."", ""He commanded that bread should be set on.""]"
GEN,43,21,"And it came to pass, when we came to the lodging-place, that we opened our sacks, and, behold, every man's money was in the mouth of his sack, our money in full weight; and we have brought it back in our hand.","[""We came to the lodging-place."", ""We opened our sacks."", ""Every man's money was in the mouth of his sack."", ""The money found in the sacks was in full weight."", ""We were surprised by this discovery."", ""We brought the money back in our hand.""]"
GEN,43,29,"And he lifted up his eyes, and saw Benjamin his brother, his mother's son, and said: 'Is this your youngest brother of whom ye spoke unto me?' And he said: 'God be gracious unto thee, my son.'","[""Joseph lifted up his eyes."", ""Joseph saw Benjamin."", ""Benjamin was Joseph's brother."", ""Benjamin was the son of Joseph's mother."", ""Joseph asked his brothers a question."", ""Joseph asked if Benjamin was their youngest brother."", ""Joseph indicated that his brothers had previously spoken to him about their youngest brother."", ""Joseph spoke a blessing to Benjamin."", ""Joseph wished that God would be gracious to Benjamin."", ""Joseph addressed Benjamin as 'my son'.""]"
GEN,43,14,"and God Almighty give you mercy before the man, that he may release unto you your other brother and Benjamin. And as for me, if I be bereaved of my children, I am bereaved.'","[""Jacob uttered a prayer for his sons."", ""Jacob prayed that God Almighty would grant his sons mercy."", ""Jacob prayed that this mercy would be shown before the man (Joseph)."", ""Jacob prayed that the man (Joseph) would then release his sons' other brother (Simeon)."", ""Jacob prayed that the man (Joseph) would then release Benjamin."", ""Jacob uttered a personal statement of resignation."", ""Jacob stated that if he is bereaved of his children, he is bereaved.""]"
GEN,43,28,"And they said: 'Thy servant our father is well, he is yet alive.' And they bowed the head, and made obeisance.","[""They said an assertion."", ""They asserted that their father was well."", ""They asserted that their father was still alive."", ""They referred to their father as 'thy servant'."", ""They bowed their heads."", ""They made obeisance.""]"
GEN,43,33,"And they sat before him, the firstborn according to his birthright, and the youngest according to his youth; and the men marvelled one with another.","[""The brothers sat before Joseph."", ""The firstborn brother sat in a position consistent with his birthright."", ""The youngest brother sat in a position consistent with his youth."", ""The men marvelled."", ""The men marvelled to one another.""]"
GEN,43,27,"And he asked them of their welfare, and said: 'Is your father well, the old man of whom ye spoke? Is he yet alive?'","[""He inquired about their welfare."", ""He asked them if their father was well."", ""He stated that their father was the old man about whom they had previously spoken."", ""He asked them if their father was still alive.""]"
GEN,43,34,"And portions were taken unto them from before him; but Benjamin's portion was five times so much as any of theirs. And they drank, and were merry with him.","[""Portions were taken unto the brothers."", ""The portions were taken from before Joseph."", ""Benjamin received a portion."", ""Benjamin's portion was five times the size of any of the other brothers' portions."", ""The brothers drank."", ""The brothers were merry."", ""The brothers were merry with Joseph.""]"
GEN,44,6,"And he overtook them, and he spoke unto them these words.","[""He overtook them."", ""He spoke unto them."", ""He spoke these words.""]"
GEN,44,4,"And when they were gone out of the city, and were not yet far off, Joseph said unto his steward: 'Up, follow after the men; and when thou dost overtake them, say unto them: Wherefore have ye rewarded evil for good?","[""They went out of the city."", ""They were not yet far from the city."", ""Joseph spoke to his steward."", ""Joseph commanded his steward to get up."", ""Joseph commanded his steward to follow the men."", ""Joseph instructed his steward that when he overtakes the men, he should speak to them."", ""Joseph commanded his steward to ask the men: 'Why have you rewarded evil for good?'"", ""Joseph asserted that the men rewarded evil for good.""]"
GEN,44,1,"And he commanded the steward of his house, saying: 'Fill the men's sacks with food, as much as they can carry, and put every man's money in his sack's mouth.","[""He issued a command to the steward of his house."", ""He commanded the steward to fill the men's sacks with food."", ""He commanded the steward to ensure the amount of food was as much as the men could carry."", ""He commanded the steward to put every man's money in his sack's mouth.""]"
GEN,44,2,"And put my goblet, the silver goblet, in the sack's mouth of the youngest, and his corn money.' And he did according to the word that Joseph had spoken.","[""Joseph gave a command to his steward."", ""Joseph commanded that his goblet be placed in the sack's mouth of the youngest brother."", ""Joseph's goblet was made of silver."", ""Joseph commanded that the youngest brother's corn money be placed in the sack's mouth of the youngest brother."", ""The steward carried out the command."", ""The steward's actions were according to the word that Joseph had spoken.""]"
GEN,44,7,And they said unto him: 'Wherefore speaketh my lord such words as these? Far be it from thy servants that they should do such a thing.,"[""They asked him why he was speaking those words."", ""They addressed him as 'my lord'."", ""They asserted that it was unthinkable for his servants to do such a thing."", ""They referred to themselves as 'thy servants'.""]"
GEN,44,12,"And he searched, beginning at the eldest, and leaving off at the youngest; and the goblet was found in Benjamin's sack.","[""He conducted a search."", ""He began the search with the eldest person."", ""He concluded the search with the youngest person."", ""The goblet was discovered."", ""The goblet was found in Benjamin's sack.""]"
GEN,44,3,"As soon as the morning was light, the men were sent away, they and their asses.","[""The morning became light."", ""The men were sent away."", ""The asses were sent away."", ""The asses belonged to the men."", ""The men were sent away immediately after the morning became light."", ""The asses were sent away immediately after the morning became light.""]"
GEN,44,13,"And they rent their clothes, and laded every man his ass, and returned to the city.","[""They rent their clothes."", ""Every man loaded his ass."", ""They returned to the city.""]"
GEN,44,14,"And Judah and his brethren came to Joseph's house, and he was yet there; and they fell before him on the ground.","[""Judah came to Joseph's house."", ""Judah's brethren came to Joseph's house."", ""Joseph was still in his house when they arrived."", ""Judah fell before Joseph."", ""Judah fell on the ground."", ""Judah's brethren fell before Joseph."", ""Judah's brethren fell on the ground.""]"
GEN,44,19,"My lord asked his servants, saying: Have ye a father, or a brother?","[""My lord asked his servants a question."", ""My lord asked his servants if they had a father."", ""My lord asked his servants if they had a brother.""]"
GEN,44,10,And he said: 'Now also let it be according unto your words: he with whom it is found shall be my bondman; and ye shall be blameless.',"[""Joseph made a decree."", ""Joseph decreed that the situation would now proceed according to his brothers' words."", ""Joseph decreed that the person in whose possession the item was found would become his bondman."", ""Joseph decreed that the other brothers would be blameless.""]"
GEN,44,11,"Then they hastened, and took down every man his sack to the ground, and opened every man his sack.","[""They hastened."", ""Every man took his sack down."", ""Every man put his sack on the ground."", ""Every man opened his sack.""]"
GEN,44,8,"Behold, the money, which we found in our sacks' mouths, we brought back unto thee out of the land of Canaan; how then should we steal out of thy lord's house silver or gold?","[""The brothers stated that they found money in their sacks' mouths."", ""The brothers stated that they brought this money back to the listener."", ""The brothers stated that they brought this money back from the land of Canaan."", ""The brothers asked a rhetorical question about stealing."", ""The rhetorical question concerned stealing silver from the listener's lord's house."", ""The rhetorical question concerned stealing gold from the listener's lord's house."", ""The brothers' rhetorical question implied that they would not steal silver from the listener's lord's house."", ""The brothers' rhetorical question implied that they would not steal gold from the listener's lord's house.""]"
GEN,44,16,"And Judah said: 'What shall we say unto my lord? what shall we speak? or how shall we clear ourselves? God hath found out the iniquity of thy servants; behold, we are my lord's bondmen, both we, and he also in whose hand the cup is found.'","[""Judah asked Joseph what they (Judah and his brothers) should say to him."", ""Judah asked Joseph what they (Judah and his brothers) should speak."", ""Judah asked Joseph how they (Judah and his brothers) should clear themselves."", ""Judah stated to Joseph that God has discovered the iniquity of his (Joseph's) servants."", ""Judah declared to Joseph that they (Judah and his brothers) are his (Joseph's) bondmen."", ""Judah declared to Joseph that the brother in whose hand the cup was found is also his (Joseph's) bondman.""]"
GEN,44,17,"And he said: 'Far be it from me that I should do so; the man in whose hand the goblet is found, he shall be my bondman; but as for you, get you up in peace unto your father.'","[""Joseph exclaimed a strong denial of the brothers' proposal."", ""Joseph stated that he would not take all of them as bondmen."", ""Joseph declared that the man found with the goblet in his hand would become his bondman."", ""Joseph commanded the other brothers to depart."", ""Joseph commanded the other brothers to depart in peace."", ""Joseph commanded the other brothers to go to their father.""]"
GEN,44,5,"Is not this it in which my lord drinketh, and whereby he indeed divineth? ye have done evil in so doing.'","[""Joseph's steward asked if the cup was the one from which his lord drinks."", ""Joseph's steward asked if the cup was the one by which his lord indeed divines."", ""Joseph's steward stated that his lord drinks from the cup."", ""Joseph's steward stated that his lord indeed divines using the cup."", ""Joseph's steward stated that his audience had done evil."", ""Joseph's steward stated that his audience's act of taking the cup was evil.""]"
GEN,44,9,"With whomsoever of thy servants it be found, let him die, and we also will be my lord's bondmen.'","[""Joseph's brothers made a conditional declaration."", ""In their declaration, 'thy servants' referred to Joseph's brothers."", ""In their declaration, 'my lord' referred to Joseph."", ""They stated the condition as the item (the cup) being found with one of Joseph's brothers."", ""They proposed that if this condition were met, the specific brother with whom the item was found should die."", ""They also asserted that if this condition were met, all of them would become Joseph's bondmen.""]"
GEN,44,25,"And our father said: Go again, buy us a little food.","[""Our father said a command."", ""Our father commanded that they go again."", ""Our father commanded that they buy food."", ""Our father specified that the food should be a small amount."", ""Our father specified that the food was for himself and his group.""]"
GEN,44,15,And Joseph said unto them: 'What deed is this that ye have done? know ye not that such a man as I will indeed divine?',"[""Joseph asked his audience a question."", ""Joseph asked his audience what deed they had done."", ""Joseph asked his audience if they knew a certain fact."", ""Joseph asserted to his audience that he is a man who indeed divines.""]"
GEN,44,18,"Then Judah came near unto him, and said: 'Oh my lord, let thy servant, I pray thee, speak a word in my lord's ears, and let not thine anger burn against thy servant; for thou art even as Pharaoh.","[""Judah came near to him."", ""Judah spoke."", ""Judah addressed his listener as \""my lord.\"""", ""Judah referred to himself as his listener's servant."", ""Judah pleaded with his listener to allow him (Judah) to speak."", ""Judah pleaded with his listener not to let his (the listener's) anger burn against him (Judah)."", ""Judah gave a reason for his pleas."", ""Judah asserted that his listener was like Pharaoh.""]"
GEN,44,21,"And thou saidst unto thy servants: Bring him down unto me, that I may set mine eyes upon him.","[""Thou said a command to thy servants."", ""Thou commanded thy servants to bring him down to thee."", ""Thou wanted to set thy eyes upon him.""]"
GEN,44,22,"And we said unto my lord: The lad cannot leave his father; for if he should leave his father, his father would die.","[""We made an assertion to my lord."", ""We asserted to my lord that the lad cannot leave his father."", ""We asserted to my lord that if the lad were to leave his father, his father would die.""]"
GEN,44,23,"And thou saidst unto thy servants: Except your youngest brother come down with you, ye shall see my face no more.","[""Thou made a declaration to thy servants."", ""Thou stated that thy servants' youngest brother must come down with them."", ""Thou stated that if their youngest brother did not come down with them, thy servants would not see thou's face again.""]"
GEN,44,26,"And we said: We cannot go down; if our youngest brother be with us, then will we go down; for we may not see the man's face, except our youngest brother be with us.","[""The brothers said a statement."", ""The brothers stated that they cannot go down."", ""The brothers stated that they will go down if their youngest brother is with them."", ""The brothers provided a reason for their condition."", ""The brothers stated that they are not permitted to see the man's face unless their youngest brother is with them.""]"
GEN,44,27,And thy servant my father said unto us: Ye know that my wife bore me two sons;,"[""Thy servant, my father, said an assertion to us."", ""My father asserted that we knew a specific fact."", ""My father's wife bore him two sons.""]"
GEN,44,20,"And we said unto my lord: We have a father, an old man, and a child of his old age, a little one; and his brother is dead, and he alone is left of his mother, and his father loveth him.","[""The speakers (Joseph's brothers) made a series of assertions to their lord (Joseph)."", ""The speakers asserted to their lord that they (the speakers) have a father."", ""The speakers asserted to their lord that their father is an old man."", ""The speakers asserted to their lord that their father has a child born in his old age."", ""The speakers asserted to their lord that this child is a little one."", ""The speakers asserted to their lord that this child's brother is dead."", ""The speakers asserted to their lord that this child is the only one left of his mother."", ""The speakers asserted to their lord that this child's father loves him.""]"
GEN,44,28,"and the one went out from me, and I said: Surely he is torn in pieces; and I have not seen him since;","[""Joseph departed from Jacob."", ""Jacob exclaimed that Joseph was surely torn in pieces."", ""Jacob asserted that he has not seen Joseph since Joseph departed.""]"
GEN,44,33,"Now therefore, let thy servant, I pray thee, abide instead of the lad a bondman to my lord; and let the lad go up with his brethren.","[""Judah made a request to Joseph."", ""Judah requested Joseph to permit Judah (his servant) to abide as a bondman to Joseph (his lord)."", ""Judah requested that Judah (the servant) should abide instead of Benjamin (the lad)."", ""Judah requested Joseph to permit Benjamin (the lad) to go up."", ""Judah requested that Benjamin (the lad) should go up with his brethren.""]"
GEN,44,24,"And it came to pass when we came up unto thy servant my father, we told him the words of my lord.","[""Judah (the speaker) related to Joseph (the audience) that an event took place."", ""Judah stated that he and his brothers approached Jacob."", ""Judah referred to Jacob as Joseph's servant."", ""Judah referred to Jacob as his (Judah's) father."", ""Judah stated that he and his brothers conveyed certain words to Jacob."", ""Judah stated that these words were Joseph's.""]"
GEN,44,32,"For thy servant became surety for the lad unto my father, saying: If I bring him not unto thee, then shall I bear the blame to my father for ever.","[""Judah became a guarantor for the lad."", ""Judah became a guarantor for the lad to his father."", ""Judah made a conditional promise to his father."", ""The condition of Judah's promise was that he would not bring the lad back to his father."", ""The consequence of Judah's promise was that he would bear the blame to his father."", ""Judah promised that this blame would be forever.""]"
GEN,44,31,"it will come to pass, when he seeth that the lad is not with us, that he will die; and thy servants will bring down the gray hairs of thy servant our father with sorrow to the grave.","[""A future event is certain."", ""The father will see that the lad is not with the speaker and his brothers."", ""Upon seeing that the lad is not with the speaker and his brothers, the father will die."", ""The speaker and his brothers are servants of the person being addressed."", ""The father is also a servant of the person being addressed."", ""The father is the father of the speaker and his brothers."", ""The speaker and his brothers will cause the father to die a sorrowful death in his old age.""]"
GEN,45,1,"Then Joseph could not refrain himself before all them that stood by him; and he cried: 'Cause every man to go out from me.' And there stood no man with him, while Joseph made himself known unto his brethren.","[""Joseph was unable to control himself."", ""Many people were standing near Joseph."", ""Joseph cried out."", ""Joseph issued a command."", ""Joseph commanded that all men should leave his presence."", ""No men remained standing with Joseph."", ""Joseph revealed his identity to his brethren."", ""This revelation occurred while no other men were present with him.""]"
GEN,45,2,"And he wept aloud; and the Egyptians heard, and the house of Pharaoh heard.","[""He wept aloud."", ""The Egyptians heard his loud weeping."", ""The house of Pharaoh heard his loud weeping.""]"
GEN,44,34,"For how shall I go up to my father, if the lad be not with me? lest I look upon the evil that shall come on my father.'","[""The speaker asks how he can go up to his father."", ""The speaker states that he cannot go up to his father if the lad is not with him."", ""The speaker wants to avoid seeing a future event."", ""The future event the speaker wants to avoid seeing is evil."", ""This evil will come upon his father.""]"
GEN,44,29,"and if ye take this one also from me, and harm befall him, ye will bring down my gray hairs with sorrow to the grave.","[""The speaker is addressing an audience, referred to as 'ye'."", ""The speaker possesses a specific individual, referred to as 'this one'."", ""The speaker believes the audience has previously taken other people from them."", ""The speaker warns the audience about a conditional outcome."", ""The speaker states that if the audience takes 'this one' from them,"", ""And if harm befalls 'this one',"", ""Then the audience will cause the speaker's death."", ""The speaker describes themselves as old, referring to their 'gray hairs'."", ""The speaker states that their death will involve going to the grave."", ""The speaker states that their death will be accompanied by great sorrow.""]"
GEN,44,30,"Now therefore when I come to thy servant my father, and the lad is not with us; seeing that his soul is bound up with the lad's soul;","[""Judah addresses Joseph."", ""Judah presents a logical argument to Joseph."", ""Judah states a hypothetical condition: He returns to his father."", ""Judah refers to his father as 'thy servant'."", ""Judah states another hypothetical condition: The lad (Benjamin) is not with Judah and his brothers."", ""Judah explains the crucial reason for these conditions."", ""Judah's father's soul is bound up with the lad's (Benjamin's) soul.""]"
GEN,45,4,"And Joseph said unto his brethren: 'Come near to me, I pray you.' And they came near. And he said: 'I am Joseph your brother, whom ye sold into Egypt.","[""Joseph said a request to his brethren."", ""Joseph requested his brethren to come near to him."", ""The brethren came near."", ""Joseph said an assertion to his brethren."", ""Joseph asserted that he was Joseph."", ""Joseph asserted that he was their brother."", ""Joseph asserted that they had sold him into Egypt.""]"
GEN,45,6,"For these two years hath the famine been in the land; and there are yet five years, in which there shall be neither plowing nor harvest.","[""Joseph stated to his brothers that the famine had been present in the land."", ""Joseph stated to his brothers that the famine had lasted for two years."", ""Joseph stated to his brothers that there would be five additional years of famine."", ""Joseph stated to his brothers that during these five additional years, there would be no plowing."", ""Joseph stated to his brothers that during these five additional years, there would be no harvest.""]"
GEN,45,7,"And God sent me before you to give you a remnant on the earth, and to save you alive for a great deliverance.","[""Joseph states that God sent him before his brothers."", ""Joseph states that God sent him to give his brothers a remnant."", ""Joseph states that this remnant would be on the earth."", ""Joseph states that God sent him to save his brothers alive."", ""Joseph states that this saving was for a great deliverance.""]"
GEN,45,5,"And now be not grieved, nor angry with yourselves, that ye sold me hither; for God did send me before you to preserve life.","[""Joseph commanded his brothers not to be grieved."", ""Joseph commanded his brothers not to be angry with themselves."", ""Joseph acknowledged that his brothers had sold him to this place."", ""Joseph asserted that God had sent him ahead of his brothers."", ""Joseph asserted that God's purpose in sending him was to preserve life.""]"
GEN,45,8,"So now it was not you that sent me hither, but God; and He hath made me a father to Pharaoh, and lord of all his house, and ruler over all the land of Egypt.","[""Joseph stated that his brothers did not send him hither."", ""Joseph stated that God sent him hither."", ""Joseph stated that God made him a father to Pharaoh."", ""Joseph stated that God made him lord of all Pharaoh's house."", ""Joseph stated that God made him ruler over all the land of Egypt.""]"
GEN,45,3,And Joseph said unto his brethren: 'I am Joseph; doth my father yet live?' And his brethren could not answer him; for they were affrighted at his presence.,"[""Joseph stated to his brethren, 'I am Joseph.'"", ""Joseph asked his brethren if his father still lived."", ""Joseph's brethren were unable to answer him."", ""Joseph's brethren were afraid."", ""Joseph's presence caused his brethren's fear."", ""His brethren's fear was the reason they could not answer Joseph.""]"
GEN,45,13,"And ye shall tell my father of all my glory in Egypt, and of all that ye have seen; and ye shall hasten and bring down my father hither.'","[""Joseph commanded his brothers to tell his father about all his glory in Egypt."", ""Joseph commanded his brothers to tell his father about all that they had seen."", ""Joseph commanded his brothers to hasten."", ""Joseph commanded his brothers to bring his father to Egypt.""]"
GEN,45,14,"And he fell upon his brother Benjamin's neck, and wept; and Benjamin wept upon his neck.","[""Joseph fell upon Benjamin's neck."", ""Joseph wept."", ""Benjamin wept upon Joseph's neck.""]"
GEN,45,10,"And thou shalt dwell in the land of Goshen, and thou shalt be near unto me, thou, and thy children, and thy children's children, and thy flocks, and thy herds, and all that thou hast;","[""Joseph stated that Jacob would dwell in the land of Goshen."", ""Joseph stated that Jacob would be near to Joseph."", ""Joseph stated that Jacob's children would be near to Joseph."", ""Joseph stated that Jacob's grandchildren would be near to Joseph."", ""Joseph stated that Jacob's flocks would be near to Joseph."", ""Joseph stated that Jacob's herds would be near to Joseph."", ""Joseph stated that all of Jacob's possessions would be near to Joseph.""]"
GEN,45,11,"and there will I sustain thee; for there are yet five years of famine; lest thou come to poverty, thou, and thy household, and all that thou hast.","[""Joseph stated that he would sustain his audience there."", ""Joseph explained that five years of famine still remained."", ""Joseph's purpose was to prevent his audience from coming to poverty."", ""Joseph's purpose was to prevent his audience's household from coming to poverty."", ""Joseph's purpose was to prevent all of his audience's possessions from coming to poverty.""]"
GEN,45,15,"And he kissed all his brethren, and wept upon them; and after that his brethren talked with him.","[""He kissed all his brethren."", ""He wept upon his brethren."", ""After these events, his brethren talked with him.""]"
GEN,45,16,"And the report thereof was heard in Pharaoh's house, saying: 'Joseph's brethren are come'; and it pleased Pharaoh well, and his servants.","[""A report was heard in Pharaoh's house."", ""The report stated that Joseph's brethren had arrived."", ""This news pleased Pharaoh."", ""Pharaoh was very pleased."", ""This news pleased Pharaoh's servants."", ""Pharaoh's servants were very pleased.""]"
GEN,45,17,"And Pharaoh said unto Joseph: 'Say unto thy brethren: This do ye: lade your beasts, and go, get you unto the land of Canaan;","[""Pharaoh said a command to Joseph."", ""Pharaoh commanded Joseph to speak to his brethren."", ""Joseph was to command his brethren to load their beasts."", ""Joseph was to command his brethren to go."", ""Joseph was to command his brethren to go to the land of Canaan.""]"
GEN,45,9,"Hasten ye, and go up to my father, and say unto him: Thus saith thy son Joseph: God hath made me lord of all Egypt; come down unto me, tarry not.","[""Joseph commanded his brothers to hasten."", ""Joseph commanded his brothers to go up to his father."", ""Joseph commanded his brothers to convey a message to his father."", ""Joseph's message to his father identified Joseph as his son."", ""In his message, Joseph asserted to his father that God had made him lord of all Egypt."", ""In his message, Joseph commanded his father to come down to him."", ""In his message, Joseph commanded his father not to tarry.""]"
GEN,45,24,"So he sent his brethren away, and they departed; and he said unto them: 'See that ye fall not out by the way.'","[""He sent his brethren away."", ""His brethren departed."", ""He said a command to his brethren."", ""He commanded his brethren not to quarrel on the way.""]"
GEN,45,20,Also regard not your stuff; for the good things of all the land of Egypt are yours.',"[""Joseph commanded Jacob not to be concerned about his possessions."", ""Joseph stated that the good things of all the land of Egypt belonged to Jacob.""]"
GEN,45,25,"And they went up out of Egypt, and came into the land of Canaan unto Jacob their father.","[""They went up out of Egypt."", ""They came into the land of Canaan."", ""They came unto Jacob."", ""Jacob was their father.""]"
GEN,45,12,"And, behold, your eyes see, and the eyes of my brother Benjamin, that it is my mouth that speaketh unto you.","[""The speaker exclaims for the audience's attention."", ""The speaker states that the audience's eyes are seeing."", ""The speaker states that Benjamin's eyes are seeing."", ""The speaker states that it is the speaker's own mouth."", ""The speaker states that the speaker's mouth is speaking to the audience."", ""The speaker states that the audience's eyes perceive that the speaker's mouth is speaking to them."", ""The speaker states that Benjamin's eyes perceive that the speaker's mouth is speaking to the audience.""]"
GEN,45,21,"And the sons of Israel did so; and Joseph gave them wagons, according to the commandment of Pharaoh, and gave them provision for the way.","[""The sons of Israel acted in compliance with instructions."", ""Joseph gave wagons to the sons of Israel."", ""Pharaoh had issued a commandment."", ""Joseph's act of giving wagons was in accordance with Pharaoh's commandment."", ""Joseph gave provisions to the sons of Israel."", ""The provisions were for the journey of the sons of Israel.""]"
