Jer.15.4#02=Q(K)	לְ/זַֽעֲוָ֔ה	li/z.va.'ah	into/ a terror	H9005/{H2189}	HR/Ncfsa	K= li/z.va.'ah (לִ/זְוָעָה) "into/ a terror" (H9005/H2113=HR/Ncfsa)	L= לְ/זַֽוֲעָ֔ה ¦ ;	H2189	H2113		H9005=ל=to/{H2189=זַעֲוָה=horror}					
Jer.15.8#03=Q(K)	אַלְמְנֹתָי/ו֙	'al.me.no.Ta/v	widows/ its	{H0490}/H9023	HNcfpc/Sp3ms	K= 'al.me.no.Ta/v (אַלְמְנֹת/וֹ) "widow/ its" (H0490/H9023=HNcfsc/Sp3ms)	L= אַלְמְנֹתָ/ו֙ ¦ ;	H0490			{H0490=אַלְמָנָה=widow}/H9023=Ps3m=his					
Jer.15.9#06=Q(K)	בָּ֥א	ba.'ah'	it went	{H0935G}	HVqp3ms	K= ba.'ah (בָּאָה) "it went" (H0935G=HVqp3fs)	L= בָּ֥אה ¦ ;	H0935G			{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
Jer.15.11#05=Q(K)	שֵֽׁרִיתִ֖י/ךָ	sha.ro.ti./kha	I will set free/ you	{H8281}/H9031	HVpp1cs/Sp2ms	K= sha.ro.ti./kha (שָׁרוֹתִ/ךָ) "I will strengthen/ you" (H8323B/H9031=HVqp1cs/Sp2ms)	L= שֵֽׁרִותִ֖/ךָ ¦ ;	H8281	H8323B, H8324, H8293		{H8281=שָׁרָה=to free}/H9031=Os2m=you					
Jer.15.16#05=Q(K)	דְבָֽרְ/ךָ֙	de.va.rei./kha	word/ your	{H1697G}/H9021	HNcmsc/Sp2ms	K= de.va.rei./kha (דְבָרֶי/ךָ) "words/ your" (H1697G/H9021=HNcmpc/Sp2ms)	L= דְבָֽרְי/ךָ֙ ¦ ;	H1697G_B			{H1697G=דָּבָר=: word»word:1_word;_speech;_command}/H9021=Ps2m=your					
Jer.16.16#03=Q(K)	לְ/דַיָּגִ֥ים	le./da.va.gim	for/ fishermen	H9005/{H1771}	HR/Ncmpa	K= le./da.va.gim (לְ/דַוָּגִים) "for/ fishermen" (H9005/H1728=HR/Ncmpa)	L= לְ/דַוָּגִ֥ים ¦ ;	H1771	H1728		H9005=ל=to/{H1771=דַּיָּג=fisher}					
Jer.17.8#11=Q(K)	יִרְאֶה֙	yi.ra	he will see	{H7200G}	HVqi3ms	K= yi.ra' (יִרָא) "he will fear" (H3372G=HVqi3ms)	L= יִרְאֶ֙ ¦ ;	H7200G	H3372G		{H7200G=רָאָה=: see»to see:1_see;_show}					
Jer.17.10#09=Q(K)	כִּ/דְרָכָ֔י/ו	ke./dar.ko/v	according to/ ways/ his	H9004/{H1870G}/H9023	HR/Ncbpc/Sp3ms	K= ke./dar.ko/v (כְּ/דַרְכּ/וֹ) "according to/ way/ his" (H9004/H1870G/H9023=HR/Ncbsc/Sp3bs)	L= כִּ/דְרָכָ֔/ו ¦ ;	H1870G			H9004=כ=like/{H1870G=דֶּ֫רֶךְ=: conduct»way:3_conduct;_lifestyle}/H9023=Ps3m=his					
Jer.17.11#10=Q(K)	יָמָי/ו֙	yo.mo/v	days/ his	{H3117G}/H9023	HNcmpc/Sp3ms	K= yo.mo/v (יֹמ/וֹ) "day/ his" (H3117G/H9023=HNcmsc/Sp3ms)	L= יָמָ/ו֙ ¦ ;	H3117G			{H3117G=יוֹם=: day»day;_when:1_day;_when;_period}/H9023=Ps3m=his					
Jer.17.13#07=Q(K)	וְ/סוּרַ/י֙	ve./so.ra/i	and/ disloyal [ones]/ my	H9002/{H5494}/H9020	HC/Aampc/Sp1bs	K= yi.so.ra/i (יִסּוֹרַ/י) "departers/ my" (H3249/H9020=HAampc/Sp1bs)	L= יְסוּרַ/י֙ ¦ ;	H5494	H3249, H3250, H5493H		H9002=ו=and/{H5494=סוּר=degenerate}/H9020=Ps1c=my					
Jer.17.19#09=Q(K)	הָ/עָ֔ם	ha./am	the/ people	H9009/{H5971H}	HTd/Ncmsa	K= am (עָם) "a people" (H5971H=HNcbsa)	L= ָעָ֔ם ¦ ;	H5971H			H9009=ה=the/{H5971H=עַם=People's( Gate) (KJV: people)»People's_Gate@Jer.17.19}					
Jer.17.23#11=Q(K)	שְׁמ֔וֹעַ	sho.me.a'	to listen	{H8085G}	HVqcc	K= sho.me.a' (שׁוֹמֵעַ) "listening" (H8085G=HVqrmsa)	L= שְׁומֹ֔עַ ¦ ;	H8085G_B			{H8085G=שָׁמַע=: hear»to hear:1_hear}					
Jer.17.24#22=Q(K)	בּ֖/וֹ	bo/h	on <the>/ it	H9003/{H9033}	HRd/Sp3ms	K= bo/h (בֹּ/ה) "on/ it" (H9003/H9034=HRd/Sp3fs)	L= בֹּ֖/ה ¦ ;	H9033	H9034		H9003=ב=in/{H9033=Os3m=him}					
Jer.18.3#04=Q(K)	וְ/הִנֵּה/־/ה֛וּא	ve./hi.neh/-/hu'	and/ there!/-/he	H9002/{H2009}/H9014/{H1931}	HC/Tj//Pp3ms	K= ve./hi.ne./hu (וְ/הִנֵּ/הוּ) "and/ there!/ he" (H9002/H2009/H9043=HC/Tj/Sp3ms)	L= וְ/הִנֵּ/ה֛וּ ¦ ;	H2009, H1931			H9002=ו=and/{H2009=הִנֵּה=behold}/H9014=־=link/{H1931=הוּא=he;_she;_it}					
Jer.18.10#02=Q(K)	הָ/רַע֙	ha./ra.'ah	the/ evil	H9009/{H7451H}	HTd/Aamsa	K= ha./ra.'ah (הָ/רָעָה) "the/ evil" (H9009/H7451I=HTd/Ncfsa)	L= הָ/רַע֙ה ¦ ;	H7451H	H7451I		H9009=ה=the/{H7451H=רַע=: evil»bad:2_evil}					
Jer.18.16#04=Q(K)	שְׁרִיק֣וֹת	she.ru.kat	whistling of	{H8292}	HNcfpc	K= she.ru.kat (שְׁרוּקַת) "a hissing of" (H8322=HNcfpc)	L= שְׁרִוקֹ֣ת ¦ ;	H8292	H8322		{H8292=שְׁרִיקָה=piping}					
Jer.18.22#11=Q(K)	שׁוּחָה֙	shi.chah	a pit	{H7745}	HNcfsa	K= shi.chah (שִׁיחָה) "a pit" (H7882=HNcfsa)	L= שׁיּחָה֙ ¦ ;	H7745	H7882		{H7745=שׁוּחָה=pit}					
Jer.18.23#17=Q(K)	וְ/יִהְי֤וּ	ve./ha.yu	and/ let them be	H9002/{H1961}	HC/Vqu3mp	K= ve./ha.yu (וְ/הָיוּ) "and/ they will be" (H9001/H1961=Hc/Vqq3cp)	L= וְִ/הְי֤וּ ¦ ;	H1961			H9002=ו=and/{H1961=הָיָה=to be}					
Jer.21.9#14=Q(K)	וְ/חָיָ֔ה	ve./cha.yah	and/ he will live	H9001/{H2421}	Hc/Vqq3ms	K= yich.yeh (יִחְיֶה) "he will live" (H2421=HVqi3ms)	L= יְחָיָ֔ה ¦ ;	H2421			H9001=ו=&/{H2421=חָיָה=to live}					
Jer.21.12#22=Q(K)	מַעַלְלֵי/כֶֽם\׃	ma.'a.lei./khem	deeds/ your	{H4611}/H9026\H9016	HNcmpc/Sp2mp	K= ma.'a.lei./hem (מַעַלְלֵי/הֶם\׃) "deeds/ their" (H4611/H9028\H9016=HNcmpc/Sp3mp)	L= מַעַלְלֵי/הֶֽם\׃ ¦ ;	H4611			{H4611=מַעֲלָל=deed}/H9026=Pp2m=your\H9016=׃=verseEnd					
Jer.22.4#21=Q(K)	וַ/עֲבָדָ֖י/ו	ve./'av.da/v	and/ servants/ his	H9002/{H5650}/H9023	HC/Ncmpc/Sp3ms	K= ve./'av.da/v (וְ/עַבְדּ/וֹ) "and/ servant/ his" (H9002/H5650/H9023=HC/Ncmsc/Sp3ms)	L= וַ/עֲבָדָ֖/ו ¦ ;	H5650			H9002=ו=and/{H5650=עֶ֫בֶד=servant;_slave}/H9023=Ps3m=his					
Jer.22.6#20=Q(K)	נוֹשָֽׁבוּ\׃	no.sha.vah	they are inhabited	{H3427}\H9016	HVNp3cp	K= no.sha.vah (נוֹשָׁבָה\׃) "[is] inhabited" (H3427\H9016=HVNp3fs)	L= נוֹשָֽׁבֻה\׃ ¦ ;	H3427			{H3427=יָשַׁב=to dwell}\H9016=׃=verseEnd					
Jer.22.18#24=Q(K)	הֹדֽ/וֹ\׃	ho.D/o	splendor/ his	{H1935}/H9023\H9016	HNcmsc/Sp3ms	K= ho.Do/h (הֹדֹֽ/ה\׃) "splendor/ his" (H1935/H9023\H9016=HNcbsc/Sp3ms)	L= הֹדֹֽ/ה\׃ ¦ ;	H1935			{H1935=הוֹד=splendor}/H9023=Ps3m=his\H9016=׃=verseEnd					
Jer.22.23#01=Q(K)	יֹשַׁבְתְּ֙	yo.shav.ti	O [you who] dwell	{H3427}	HVqrfsa	K= yo.shav.ti (יֹשַׁבְתִּי) "O [you who] dwell" (H3427=HVqrfsc)	L= יֹשַׁבְתְּי֙ ¦ ;	H3427			{H3427=יָשַׁב=to dwell}					
Jer.23.18#12=Q(K)	דְּבָר֖/וֹ	de.va.r/o	word/ his	{H1697G}/H9023	HNcmsc/Sp3ms	K= de.va.r/i (דְּבָרִ/י) "word/ my" (H1697G/H9020=HNcbsc/Sp1bs)	L= דְּבָרֹ֖/י ¦ ;	H1697G_B			{H1697G=דָּבָר=: word»word:1_word;_speech;_command}/H9023=Ps3m=his					
Jer.24.9#02=Q(K)	לְ/זַעֲוָ֣ה	li/z.va.'ah	into/ a terror	H9005/{H2189}	HR/Ncfsa	K= li/z.va.'ah (לִ/זְוָעָה) "into/ a terror" (H9005/H2113=HR/Ncfsa)	L= לְ/זַוֲעָ֣ה ¦ ;	H2189	H2113		H9005=ל=to/{H2189=זַעֲוָה=horror}					
Jer.25.7#07=Q(K)	הַכְעִיסֵ֛/נִי	hikh.'i.su./ni	to provoke to anger/ me	{H3707}/H9030	HVhcc/Sp1bs	K= hikh.'i.su./ni (הִכְעִסוּ/נִי) "they have provoked to anger/ me" (H3707/H9030=HVhp3cp/Sp1bs)	L= הַכְעִסֵו֛/נִי ¦ ;	H3707			{H3707=כָּעַס=to provoke}/H9030=Os1c=me					
Jer.26.18#01=Q(K)	מִיכָה֙	mi.kha.yah	Micah	{H4318K}	HNpm	K= mi.kha.yah (מִיכָיָה) "Micaiah" (H4320J=HNpm)	L= מִיכָיה֙ ¦ ;	H4318K	H4320J, H4318		{H4318K=מִיכָה=Micah»Micah@Jer.26.18-Mic}					
Jer.28.1#09=Q(K)	בַּ/שָּׁנָה֙	bi/sh.nat	in the/ year	H9003/{H8141}	HRd/Ncfsa	K= bi/sh.nat (בִּ/שְׁנַת) "in the/ year" (H9003/H8141=HRd/Ncfsc)	L= בַּ/שָּׁנָת֙ ¦ ;	H8141_B			H9003=ב=in/{H8141=שָׁנָה=year}					
Jer.29.18#07=Q(K)	לְ/זַעֲוָ֜ה	li/z.va.'ah	into/ a terror	H9005/{H2189}	HR/Ncfsa	K= li/z.va.'ah (לִ/זְוָעָה) "into/ a terror" (H9005/H2113=HR/Ncfsa)	L= לְ/זַוֲעָ֜ה ¦ ;	H2189	H2113		H9005=ל=to/{H2189=זַעֲוָה=horror}					
Jer.29.23#18=Q(K)	הַ/יּוֹדֵ֥עַ	hu./yo.de.a'	[am he] who/ knows	H9009/{H3045}	HTd/Vqrmsa	K= hu.//yo.de.'a (הוּ//יֹדֵעַ) "[am] he [who]// knows" ({H1931}//H3045=HPp3ms//Vqrmsa)	L= הַוֹּ//ידֵ֥עַ ¦ ;	H3045	H1931		H9009=ה=the/{H3045=יָדַע=to know}					
Jer.31.21#11=Q(K)	הָלָ֑כְתְּ	ha.la.khe.ti	[which] you went	{H1980G}	HVqp2fs	K= ha.la.khe.ti (הָלָכְתִּי) "[which] I went" (H1980G=HVqp1cs)	L= הָלָ֑כְתְּי ¦ ;	H1980G	, H3212		{H1980G=הָלַךְ=: went»to go:3_went;_go[away]}					
Jer.31.38#02=Q(K)	יָמִ֥ים/ /בָּאִ֖ים	ya.Mim/ /ba.'Im	days/ /[are] coming	{H3117G}/ /{H0935G}	HNcmpa//Vqrmpa	K= ya.Mim (יָמִ֥ים) "days" (H3117G=HNcmpa)	L= יָמִ֥יםִָּ֖ ¦ ;	H3117G, H0935G			{H3117G=יוֹם=: day»day;_when:1_day;_when;_period}/ /{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
Jer.31.39#03=Q(K)	קָ֤ו	ke.veh	[the] line of	{H6957B}	HNcmsc	K= ke.veh (קְוֵה) "[the] line of" (H6961=HNcbsc)	L= קָ֤וה ¦ ;	H6957B	H6961		{H6957B=קַו=line}					
Jer.31.40#06=Q(K)	הַ/שְּׁדֵמוֹת֩	ha./she.re.mot	the/ terraced fields	H9009/{H7709}	HTd/Ncfpa	K= ha./she.re.mot (הַ/שְּׁרֵמוֹת) "the/ terraced fields" (H9009/H8309=HTd/Ncfpa)	L= הַ/שְּׁרֵמוֹת֩ ¦ ;	H7709	H8309		H9009=ה=the/{H7709=שְׁדֵמָה=field}					
Jer.32.1#08=Q(K)	בַּ/שָּׁנָה֙	bi/sh.nat	in the/ year	H9003/{H8141}	HRd/Ncfsa	K= bi/sh.nat (בִּ/שְׁנַת) "in the/ year" (H9003/H8141=HRd/Ncfsc)	L= בַּ/שָּׁנָת֙ ¦ ;	H8141_A			H9003=ב=in/{H8141=שָׁנָה=year}					
Jer.32.4#20=Q(K)	עֵינָ֥י/ו	ei.no/v	eyes/ his	{H5869A}/H9023	HNcfdc/Sp3ms	K= ei.no/v (עֵינ/וֹ) "eye/ his" (H5869A/H9023=HNcbsc/Sp3ms)	L= עֵינָ֥/ו ¦ ;	H5869A_B			{H5869A=עַ֫יִן=: eye»eye:1_eye}/H9023=Ps3m=his					
Jer.32.23#07=Q(K)	וּ/בְ/תוֹרָתְ/ךָ֣	u./ve./to.ro.te./kha	and/ in/ law/ your	H9002/H9003/{H8451}/H9021	HC/R/Ncfsc/Sp2ms	K= u./ve./to.ro.te./kha (וּ/בְ/תֹרוֹתֶ/ךָ) "and/ in/ laws/ your" (H9002/H9003/H8451/H9021=HC/R/Ncfpc/Sp2ms)	L= וּ/בְ/תֹרָותְ/ךָ֣ ¦ ;	H8451			H9002=ו=and/H9003=ב=in/{H8451=תּוֹרָה=instruction}/H9021=Ps2m=your					
Jer.33.8#08=Q(K)	לְ/כָל	le./khol-	<to>/ all	H9005/{H3605}	HR/Ncmsc	K= le./khol- (לְ/כוֹל) "<to>/ all" (H9005/H3605=HR/Ncbsc)	L= לְ/כָול\־ ¦ ;	H3605_B			H9005=ל=to/{H3605=כֹּל=all}					
Jer.33.26#16=Q(K)	אָשִׁ֥יב	'a.shuv	I will cause to turn back	{H7725H}	HVhi1cs	K= 'a.shuv (אָשׁוּב) "I will turn back" (H7725H=HVqi1cs)	L= אָשִׁ֥וב ¦ ;	H7725H			{H7725H=שׁוּב=: rescue»to return:2_rescue;_restore}					
Jer.34.11#12=Q(K)	וַֽ/יִּכְבְּשׁ֔וּ/ם	va/i.yakh.bi.shu/m	and/ they subjugated/ them	H9001/{H3533}/H9038	Hc/Vqw3mp/Sp3mp	K= va/i.yakh.bi.shu/m (וַ/יַּכְבִּישׁוּ/ם) "and/ they subjugated/ them" (H9001/H3533/H9038=Hc/Vhw3mp/Sp3mp)	L= וַֽ/יִּכְבְּישׁ֔וּ/ם ¦ ;	H3533			H9001=ו=&/{H3533=כָּבַשׁ=to subdue}/H9038=Op3m=them					
Jer.34.17#29=Q(K)	לְ/זַעֲוָ֔ה	li/z.va.'ah	into/ a terror	H9005/{H2189}	HR/Ncfsa	K= li/z.va.'ah (לִ/זְוָעָה) "into/ a terror" (H9005/H2113=HR/Ncfsa)	L= לְ/זַוֲעָ֔ה ¦ ;	H2189	H2113		H9005=ל=to/{H2189=זַעֲוָה=horror}					
Jer.37.4#10=Q(K)	הַ/כְּלֽוּא\׃	ha./ke.li'	<the>/ imprisonment	H9009/{H3628}\H9016	HTd/Ncmsa	K= ha./ke.li' (הַ/כְּלִיא\׃) "<the>/ imprisonment" (H9009/H3628\H9016=HTd/Ncbsa)	L= הַ/כְּלֽיּא\׃ ¦ ;	H3628			H9009=ה=the/{H3628=כְּלִיא=prison}\H9016=׃=verseEnd					
Jer.37.19#01=Q(K)	וְ/אַיֵּה֙	ve./'ai.yov	and/ where?	H9002/{H0346}	HC/Ti	K= ve./'ai.y/ov (וְ/אַיּ/וֹ) "and/ where [is]?/ he" (H9002/H0335/H9043=HC/Ti/Sp3ms)	L= וְ/אַיֵּ/ו֙ ¦ ;	H0346	H0335		H9002=ו=and/{H0346=אַיֵּה=where?}					
Jer.38.2#14=Q(K)	וְ/חָיָ֔ה	ve./cha.yah	and/ he will live	H9001/{H2421}	Hc/Vqq3ms	K= yich.yeh (יִחְיֶה) "he will live" (H2421=HVqi3ms)	L= יְחָיָ֔ה ¦ ;	H2421_A			H9001=ו=&/{H2421=חָיָה=to live}					
Jer.38.11#16=Q(K)	סְחָב֔וֹת	se.cha.Vot	clothes	{H5499}	HNcfpa	K= ha./se.cha.Vot (הַ/סְּחָבוֹת) "the/ clothes" (H9009/H5499=HTd/Ncfpa)	L= ה/סְחָב֔וֹת ¦ ;	H5499			{H5499=סְחָבָה=rag}					
Jer.38.16#10=Q(K)		[ ]	[ ]			K= 'et (אֵת) "<obj.>" (H0853=HTo)	L= את ¦ ;		H0853_a							
Jer.39.12#11=Q(K)		[ ]	[ ]			K= 'im (אִם) "except" (H0518B=HTc)	L= אם ¦ ;		H0518B, H3588B_b							
Jer.40.3#14=Q(K)	הַ/דָּבָ֥ר	ha./da.var	the/ thing	H9009/{H1697I}	HTd/Ncmsa	K= da.var (דָּבָר) "a thing" (H1697I=HNcbsa)	L= ַדָּבָ֥ר ¦ ;	H1697I			H9009=ה=the/{H1697I=דָּבָר=: thing»word:3_thing;_matter}					
Jer.40.8#16=Q(K)	עֵיפַ֣י	o.fai	Ephai	{H5778}	HNpm	K= o.fai (עוֹפַי) "Ophai" (H5778=HNpm)	L= עֵופַ֣י ¦ ;	H5778			{H5778=עוֹפַי=Ephai»Ephai@Jer.40.8}					
Jer.41.17#04=Q(K)	כִּמְהָ֔ם	khem.ham	Kimham	{H3644H}	HNpl	K= khe.mo./hem (כְּמוֹ/הֶם) "like/ them" (H3644G/H9038=HR/Sp3mp)	L= כִּמְו/הָ֔ם ¦ ;	H3644H	H3644G, H3643		{H3644H=כִּמְהָם=Chimham»Geruth_Chimham@Jer.41.17}					
Jer.42.6#09=Q(K)	אֲנַ֜חְנוּ	'a.nu	we	{H0587}	HPp1bp	K= 'a.nu (אֲנוּ) "we" (H0580=HPp1bp)	L= אֲנְַ֜וּ ¦ ;	H0587	H0580		{H0587=אֲנַ֫חְנוּ=we}					
Jer.42.20#02=Q(K)	הִתְעֵיתֶם֮	hit.'e.teim	you caused to err	{H8582}	HVhp2mp	K= hit.'e.tei/m (הִתְעֵתֶי/ם) "I caused to err/ them" (H8582/H9038=HVhp1cs/Sp3mp)	L= הִתְעֵתֶי/ם֮ ¦ ;	H8582			{H8582=תָּעָה=to go astray}					
Jer.43.10#26=Q(K)	שַׁפְרִיר֖/וֹ	shaf.ru.ro/v	state tent/ his	{H8237}/H9023	HNcmsc/Sp3ms	K= shaf.ru.ro/v (שַׁפְרוּר/וֹ) "state tent/ his" (H8237/H9023=HNcbsc/Sp3ms)	L= שַׁפְרִור֖/וֹ ¦ ;	H8237			{H8237=שַׁפְרִיר=pavilion}/H9023=Ps3m=his					
Jer.43.11#01=Q(K)	וּ/בָ֕א	u./va.'ah'	and/ he will come	H9001/{H0935G}	Hc/Vqq3ms	K= u./va.'a/h (וּ/בָאָ/ה) "and/ he will come to/ it" (H9001/H0935G/H9034=Hc/Vqq3fs/Sp3fs)	L= וּ/בָ֕א/ה ¦ ;	H0935G			H9001=ו=&/{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
Jer.46.11#09=Q(K)	הִרְבֵּ֣ית	hir.bei.ti	you have multiplied	{H7235A}	HVhp2fs	K= hir.bei.ti (הִרְבֵּיתִי) "I have multiplied" (H7235A=HVhp1cs)	L= הִרְבֵּ֣יתי ¦ ;	H7235A			{H7235A=רָבָה=to multiply}					
Jer.48.4#05=Q(K)	צְעִירֶֽי/הָ\׃	tze.'o.rei./ha	servants/ its	{H6810}/H9024\H9016	HAampc/Sp3fs	K= tze.'o.rei./ha (צְעוֹרֶי/הָ\׃) "small [ones]/ its" (H6810/H9024\H9016=HAampc/Sp3fs)	L= צְעִורֶֽי/הָ\׃ ¦ ;	H6810			{H6810=צָעִיר=little}/H9024=Ps3f=her\H9016=׃=verseEnd					
Jer.48.5#03=Q(K)	הַ/לּוּחִ֔ית	ha./lu.chot	<the>/ Luhith	H9009/{H3872}	HTd/Npl	K= ha./lu.chot (הַ/לֻּחוֹת) "<the>/ Luhoth" (H9009/H3872=HTd/Npl)	L= הַ/לֻּחִ֔ות ¦ ;	H3872			H9009=ה=the/{H3872=לוּחִית=Luhith»Luhith@Isa.15.5-Jer}					
Jer.48.18#03=Q(K)	וּ/שְׁבִ֣י	vu./she.vei	and/ sit	H9002/{H3427}	HC/Vqv2fs	K= yo.she.vei (יֹשְׁבֶי) "O inhabitants" (H3427=HVqrmpc)	L= יּשְׁבִ֣י ¦ ;	H3427_A			H9002=ו=and/{H3427=יָשַׁב=to dwell}					
Jer.48.20#05=Q(K)	הֵילִ֣ילוּ	hei.li.li	wail	{H3213}	HVhv2mp	K= hei.li.li (הֵילִילִי) "wail" (H3213=HVhv2fs)	L= הֵילִ֣יליּ\׀ ¦ ;	H3213			{H3213=יָלַל=to wail}					
Jer.48.20#06=Q(K)	וּֽ/זְעָ֑קוּ	u./ze.'a.ki	and/ cry out	H9002/{H2199}	HC/Vqv2mp	K= u./ze.'a.ki (וּ/זְעָקִי) "and/ cry out" (H9002/H2199=HC/Vhv2fs)	L= וּֽ/זְעָ֑קיּ ¦ ;	H2199			H9002=ו=and/{H2199=זָעַק=to cry out}					
Jer.48.21#11=Q(K)	מֵיפָֽעַת\׃	mo.fa.'at	Mephaath	{H4158}\H9016	HNpl	K= mo.fa.'at (מוֹפָעַת\׃) "Mophaath" (H4158\H9016=HNpl)	L= מֵופָֽעַת\׃ ¦ ;	H4158			{H4158=מֵיפַ֫עַת=Mephaath»Mephaath@Jos.13.18-Jer}\H9016=׃=verseEnd					
Jer.48.27#09=Q(K)	נִמְצָ֑א	nim.tza.'ah'	was it found	{H4672}	HVNp3ms	K= nim.tza.'ah (נִמְצָאָה) "was it found" (H4672=HVNp3fs)	L= נִמְצָ֑אה ¦ ;	H4672			{H4672=מָצָא=to find}					
Jer.48.44#01=Q(K)	הַ/נָּ֞ס	ha./nis	the/ [one who] flees	H9009/{H5127}	HTd/Vqrmsa	K= ha./nis (הַ/נִּיס) "the/ fugitive" (H9009/H5211=HTd/Ncbsa)	L= הַ/נָּי֞ס ¦ ;	H5127	H5211		H9009=ה=the/{H5127=נוּס=to flee}					
Jer.49.25#05=Q(K)	תְּהִלָּ֑ת	te.hi.lah	praise	{H8416}	HNcfsc	K= te.hi.lah (תְּהִלָּה) "praise" (H8416=HNcfsa)	L= תְּהִלָּ֑ה ¦ ;	H8416			{H8416=תְּהִלָּה=praise}					
Jer.49.28#06=Q(K)	נְבֽוּכַדְרֶאצַּ֣ר	ne.vu.khad.re.tzor	Nebuchadnezzar	{H5019}	HNpm	K= ne.vu.khad.re.tzor (נְבוּכַדְרֶאצּוֹר) "Nebuchadnezzar" (H5020=HNpm)	L= נְבֽוּכַדְרֶאצַּו֣ר ¦ ;	H5019	H5020		{H5019=נְבוּכַדְרֶאצַּר, נְבוּכַדְנֶצַּר=Nebuchadnezzar»Nebuchadnezzar@2Ki.24.1-Dan}					
Jer.49.30#18=Q(K)	עֲלֵי/כֶ֖ם	'a.lei./khem	on/ you	{H5921A}/H9036	HRd/Sp2mp	K= 'a.lei./hem (עֲלֵי/הֶם) "on/ them" (H5921A/H9038=HRd/Sp3mp)	L= עֲלֵי/הֶ֖ם ¦ ;	H5921A_B			{H5921A=עַל=upon}/H9036=Op2m=you					
Jer.49.36#21=Q(K)	עֵילָֽם\׃	o.lam	Elam	{H5867A}\H9016	HNpl	K= o.lam (עוֹלָם\׃) "perpetuity" (H5769G\H9016=HNcbsa)	L= עֵולָֽם\׃ ¦ ;	H5867A_b	H5769G_b		{H5867A=עֵילָם=Elam»Elam@Gen.14.1-Act}\H9016=׃=verseEnd					
Jer.49.39#04=Q(K)	אָשִׁ֛יב	'a.shuv	I will turn back	{H7725H}	HVhi1cs	K= 'a.shuv (אָשׁוּב) "I will turn back" (H7725H=HVqi1cs)	L= אָשִׁ֛וב ¦ ;	H7725H			{H7725H=שׁוּב=: rescue»to return:2_rescue;_restore}					
Jer.50.6#03=Q(K)	הָי֣וּ	ha.yah	they have become	{H1961}	HVqp3cp	K= ha.yah (הָיָה) "it has become" (H1961=HVqp3ms)	L= הָיֻ֣ה ¦ ;	H1961			{H1961=הָיָה=to be}					
Jer.50.6#08=Q(K)	שֽׁוֹבְב֑וּ/ם	shoe.vi/m	they have led away/ them	{H7726}/H9038	HVpp3cp/Sp3mp	K= shoe.vim (שׁוֹבֵבִים) "backsliding" (H7726=HAampa)	L= שֽׁוֹבְב֑יּם ¦ ;	H7726	, H7725		{H7726=שׁוֹבָב=turning back}/H9038=Op3m=them					
Jer.50.8#06=Q(K)	צֵ֑אוּ	ya.tze.'u	go forth	{H3318G}	HVqv2mp	K= ya.tze.'u (יָצְאוּ) "they went forth" (H3318G=HVqp3cp)	L= יצֵ֑אוּ ¦ ;	H3318G			{H3318G=יָצָא=: come»to come out:1_come;_go_out;_escape}					
Jer.50.11#02=Q(K)	תִשְׂמְחוּ֙	tis.me.chi	you are rejoicing	{H8055}	HVqi2mp	K= tis.me.chi (תִשְׂמְחִי) "you are rejoicing" (H8055=HVqi2fs)	L= תִשְׂמְחיּ֙ ¦ ;	H8055			{H8055=שָׂמַח=to rejoice}					
Jer.50.11#04=Q(K)	תַֽעֲלְז֔וּ	ta.'al.zi	you are gloating	{H5937}	HVqi2mp	K= ta.'al.zi (תַעֲלְזִי) "you are gloating" (H5937=HVqi2fs)	L= תַֽעַלְז֔יּ ¦ ;	H5937			{H5937=עָלַז=to exult}					
Jer.50.11#08=Q(K)	תָפ֙וּשׁוּ֙	ta.fu.shi	you are skipping about	{H6335A}	HVqi2mp	K= ta.fu.shi (תָפוּשִׁי) "you are skipping about" (H6335A=HVqi2fs)	L= תָפ֙וּשׁיּ֙ ¦ ;	H6335A			{H6335A=פּוּשׁ=to leap}					
Jer.50.11#11=Q(K)	וְ/תִצְהֲל֖וּ	ve./titz.ha.li	so/ you may neigh	H9002/{H6670A}	HC/Vqu2mp	K= ve./titz.ha.li (וְ/תִצְהֲלִי) "so/ you may neigh" (H9002/H6670A=HC/Vqu2fs)	L= וְ/תִצְהֲל֖יּ ¦ ;	H6670A			H9002=ו=and/{H6670A=צָהַל=to cry out}					
Jer.50.29#12=Q(K)	יְהִי/־/לָ/הּ֙	ye.hi/-/L/ah	it be/-/to <the>/ it	{H1961}/H9014/H9005/H9034	HVqj3ms//Rd/Sp3fs	K= ye.hi- (יְהִי) "it be" (H1961=HVqj3ms)	L= יְהִיָ֙\־ ¦ ;	H1961			{H1961=הָיָה=to be}/H9014=־=link/H9005=ל=to/H9034=Os3f=her					
Jer.50.44#11=Q(K)	אֲרִיצֵ/ם֙	'a.ru.tze/m	I will cause to run/ them	{H7323G}/H9038	HVhi1cs/Sp3mp	K= 'a.ru.tze/m (אֲרוּצֵ/ם) "I will run/ them" (H7323G/H9038=HVqi1cs/Sp3mp)	L= אֲרִוצֵ/ם֙ ¦ ;	H7323G			{H7323G=רוּץ=: run»to run:1_run;_runner;_messenger}/H9038=Op3m=them					
