2Sa.16.8#10=Q(K)	תַּחְתָּ֔י/ו	tach.t/o	in place of/ him	{H8478H}/H9033	HNcmpc/Sp3ms	K= tach.t/o (תַּחְתּ/וֹ) "in place of/ him" (H8478H/H9033=HNcmsc/Sp3ms)	L= תַּחְתָּ֔/ו ¦ ;	H8478H			{H8478H=תַּחַת=: instead»underneath:2_instead;_in_place;_exchange}/H9033=Os3m=him					
2Sa.16.10#08=Q(K)	כֹּ֣ה	ki	thus	{H3541}	HD	K= ki (כִּי) "that" (H3588A=HTc)	L= כֹּ֣י ¦ ;	H3541	H3588A_a		{H3541=כֹּה=thus}					
2Sa.16.10#10=Q(K)	כִּ֤י	ve.khi	for	{H3588A}	HTc	K= ve./khi (וְ/כִי) "and/ for" (H9002/H3588A=HC/Tc)	L= ו/כִּ֤י ¦ ;	H3588A_B			{H3588A=כִּי=for}					
2Sa.16.12#04=Q(K)	בְּ/עֵינִ֑/י	be./'o.n/i	on/ sin/ my	H9003/{H5869K}/H9020	HR/Ncfsc/Sp1bs	K= be./'o.n/i (בְּ/עֲוֹנִ/י) "on/ iniquity/ my" (H9003/H5771G/H9020=HR/Ncbsc/Sp1bs)	L= בְּ/עֵונִ֑/י ¦ ;	H5869K	H5771G, H6040		H9003=ב=in/{H5869K=עַ֫יִן=: sin»eye:5_sin}/H9020=Ps1c=my					
2Sa.16.18#15=Q(K)	ל֥/וֹ	l/o	to <the>/ him	H9005/{H9033}	HRd/Sp3ms	K= lo' (לֹא) "not" (H3808=HTn)	L= לֹ֥א ¦ ;	H9033	H3808_b		H9005=ל=to/{H9033=Os3m=him}					
2Sa.16.23#08=Q(K)	יִשְׁאַל/־/אִ֖ישׁ	yish.'al/-/Ish-	he enquires/-/anyone	{H7592}/H9014/{H0376G}	HVqi3ms//Ncmsa	K= yish.'al-Ish (יִשְׁאַל) "he enquires" (H7592=HVqi3ms)	L= יִשְׁאַלִ֖\־ ¦ ;	H7592, H0376G			{H7592=שָׁאַל=to ask}/H9014=־=link/{H0376G=אִישׁ=: man»man:1_man}					
2Sa.18.3#31=Q(K)	לַ/עְזֽוֹר\׃\ \ס	la/'.zir	to/ help	H9005/{H5826}\H9016\ \H9018	HR/Vqcc	K= la/'.zir (לַ/עְזִיר\׃\ \ס) "to/ help" (H9005/H5826\H9016\ \H9018=HR/Vhcc)	L= לַ/עְזֹֽיר\׃\ \ס ¦ ;	H5826			H9005=ל=to/{H5826=עָזַר=to help}\H9016=׃=verseEnd\ \H9018=ס=section					
2Sa.18.8#04=Q(K)	נָפֹ֖צֶת	na.fo.tzeit	scattered	{H6327A}	HVNrfsa	K= na.fo.tzeit (נָפֹצֵית) "scattered" (H6327A=HVNrfpa)	L= נָפֹ֖צֶית ¦ ;	H6327A			{H6327A=פּוּץ=to scatter}					
2Sa.18.13#03=Q(K)	בְ/נַפְשִׁ/י֙	ve./naf.sh/i	on/ life/ my	H9003/{H5315H}/H9020	HR/Ncfsc/Sp1bs	K= ve./naf.sh/o (בְ/נַפְשׁ/וֹ) "on/ life/ his" (H9003/H5315H/H9023=HR/Ncbsc/Sp3ms)	L= בְ/נַפְשִׁ/ו֙ ¦ ;	H5315H			H9003=ב=in/{H5315H=נֶ֫פֶשׁ=: life»soul:2_life;_breath}/H9020=Ps1c=my					
2Sa.18.17#20=Q(K)	לְ/אֹהָלָֽי/ו\׃\ \ס	le./'o.he.l/o	to/ tents/ his	H9005/{H0168H}/H9023\H9016\ \H9018	HR/Ncmpc/Sp3ms	K= le./'o.he.l/o (לְ/אָהֳל/וֹ\׃\ \ס) "to/ tent/ his" (H9005/H0168H/H9023\H9016\ \H9018=HR/Ncmsc/Sp3ms)	L= לְ/אֹהָלָֽ/ו\׃\ \ס ¦ ;	H0168H			H9005=ל=to/{H0168H=אֹ֫הֶל=: home»tent:2_home}/H9023=Ps3m=his\H9016=׃=verseEnd\ \H9018=ס=section					
2Sa.18.18#05=Q(K)	בְ/חַיָּי/ו֙	ve./cha.ya/v	in/ life/ his	H9003/{H2416E}/H9023	HR/Ncmpc/Sp3ms	K= ve./cha.ya/v (בְ/חַיָּ/ו) "in/ life/ his" (H9003/H2416E/H9023=HR/Ncmsc/Sp3ms)	L= בְ/חַיָּ/ו֙ ¦ ;	H2416E			H9003=ב=in/{H2416E=חַיִּים=life}/H9023=Ps3m=his					
2Sa.18.20#18=Q(K)	עַל/־/כֵּ֥ן	al/-/ken	since/-/<thus>	{H5921B}/H9014/{H3651B}	HR//D	K= al- (עַל) "<on>" (H5921B\H9014=HR)	L= עַלֵ֥ ¦ ;	H5921B, H3651B	, H5921A		{H5921B=[כִּי] עַל [כֵּן]=for since}/H9014=־=link/{H3651B=[כִּי עַל] כֵּן=for since}					
2Sa.19.6(19.7)#19=Q(K)	ל֣וּ	lo	if	{H3863}	HC	K= lo' (לֹא) "not" (H3808=HTn)	L= לֻ֣א ¦ ;	H3863	H3808		{H3863=לוּ=if}					
2Sa.19.18(19.19)#09=Q(K)	בְּ/עֵינָ֑י/ו	be./'ay.n/o	in/ eyes/ his	H9003/{H5869I}/H9023	HR/Ncfdc/Sp3ms	K= be./'ay.n/o (בְּ/עֵינ/וֹ) "in/ eye/ his" (H9003/H5869I/H9023=HR/Ncbsc/Sp3ms)	L= בְּ/עֵינָ֑/ו ¦ ;	H5869I			H9003=ב=in/{H5869I=עַ֫יִן=: appearance»eye:3_appearance}/H9023=Ps3m=his					
2Sa.19.31(19.32)#11=Q(K)	הַ/יַּרְדֵּֽן\׃	ha./vai.yar.den	the/ Jordan	H9009/{H3383}\H9016	HTd/Npl	K= va/i.yar.den (בַּ/יַּרְדֵּן\׃) "at the/ Jordan" (H9003/H3383\H9016=HRd/Npl)	L= בַ/יַּרְדֵּֽן\׃ ¦ ;	H3383_B			H9009=ה=the/{H3383=יַרְדֵּן=Jordan»Jordan@Gen.13.10-Jhn}\H9016=׃=verseEnd					
2Sa.19.40(19.41)#10=Q(K)	הֶעֱבִ֣ירוּ	vay.'e.vi.ru	they brought over	{H5674C}	HVhp3cp	K= va/y.'e.vi.ru (וַ/יַּעֲבִרוּ) "and/ they brought over" (H9001/H5674C=Hc/Vhw3mp)	L= וֶ/יעֱבִ֣רוּ ¦ ;	H5674C_C			{H5674C=עָבַר=: bring»to pass:3_bring}					
2Sa.20.5#06=Q(K)	וַ/יּ֕וֹחֶר	va/i.yi.cher	and/ he was delayed	H9001/{H0309}	Hc/Vhw3ms	K= va/i.yi.cher (וַ/יֵּיחַר) "and/ he delayed" (H9001/H3186=Hc/Vqw3ms)	L= וַ/יֹּ֕יחֶר ¦ ;	H0309	H3186		H9001=ו=&/{H0309=אָחַר=to delay}					
2Sa.20.14#10=Q(K)	וַ/יִּקָּ֣הֲל֔וּ	va/i.yik.le.hu	and/ they assembled	H9001/{H6950}	Hc/VNw3mp	K= va/i.yik.le.hu (וַ/יִּקָּלְהוּ) "and/ they were lightly esteemed" (H9001/H7034=Hc/VNw3mp)	L= וַ/יִּקָּ֣לֲה֔וּ ¦ ;	H6950	H7034, H7035		H9001=ו=&/{H6950=קָהַל=to gather}					
2Sa.20.23#10=Q(K)	הַ/כְּרֵתִ֖י	ha./ke.ri	the/ Kerethite[s]	H9009/{H3774H}	HTd/Ngmsa	K= ha./ke.ri (הַ/כְּרִי) "the/ Carian[s]" (H9009/H3746=HTd/Ngbsa)	L= הַ/כְּרִֵי֖ ¦ ;	H3774H	H3746		H9009=ה=the/{H3774H=כְּרֵתִי=Cherethite»Cherethite@2Sa.8.18-1Ch}					
2Sa.20.25#01=Q(K)	וּ/שְׁוָ֖א	u./she.ya'	and/ Sheva	H9002/{H7724H}	HC/Npm	K= u./she.ya' (וְ/שֵׁיָא) "and/ Sheya" (H9002/H7864=HC/Npm)	L= וּ/שְׁיָ֖א ¦ ;	H7724H	H7864		H9002=ו=and/{H7724H=שְׁוָא=Sheva(Qere. Ketiv: Sheya)»Seraiah@2Sa.8.17-1Ch}					
2Sa.21.4#05=Q(K)	לָ֜/נוּ	l/nu	to <the>/ us	H9005/{H9035}	HRd/Sp1bp	K= l/i (לִ/י) "to/ me" (H9005/H9030=HRd/Sp1bs)	L= לָ֜/יּ ¦ ;	H9035_a	H9030		H9005=ל=to/{H9035=Op1c=us}					
2Sa.21.6#01=Q(K)	יֻתַּן	ye.na.ton-	let it be given	{H5414G}	HVHi3ms	K= ye.na.ton- (יְנָתָן) "let it be given" (H5414G=HVNi3ms)	L= יֻנתַּן\־ ¦ ;	H5414G_A			{H5414G=נָתַן=: give»to give:1_give;_deliver;_send;_produce}					
2Sa.21.9#09=Q(K)	שְׁבַעְתָּ֖/ם	shi.va'.ta.yi/m	[the] seven of/ them	{H7651}/H9028	HNcfsc/Sp3mp	K= shi.va'.ta.yim (שִׁבְעָתַיִם) "sevenfold" (H7659=HAcfda)	L= שְׁבַעְתָּ֖ים ¦ ;	H7651	H7659		{H7651=שֶׁ֫בַע=seven}/H9028=Pp3m=their					
2Sa.21.9#16=Q(K)	בִּ/תְחִלַּ֖ת	bi./te.chi.lat	at/ [the] beginning of	H9003/{H8462}	HR/Ncfsc	K= te.chi.lat (תְּחִלַּת) "[the] beginning of" (H8462=HNcfsc)	L= ִתְחִלַּ֖ת ¦ ;	H8462			H9003=ב=in/{H8462=תְּחִלָּה=beginning}					
2Sa.21.12#22=Q(K)	תְּלָא֥וּ/ם	te.lu/m	they had hung up/ them	{H8511}/H9038	HVqp3cp/Sp3mp	K= te.lu/m (תָּלוּ/ם) "they had hung up/ them" (H8518/H9038=HVqp3cp/Sp3mp)	L= תְּלָוּ֥/ם ¦ ;	H8511	H8518		{H8511=תָּלָא=to hang}/H9038=Op3m=them					
2Sa.21.12#23=Q(K)	שָׁ֙מָּ/ה֙	sham./h	there/ <towards>	{H8033G}/H9011	HD/Sd	K= sham (שָׁם) "there" (H8033G=HD)	L= שָׁ֙םָּ֙ ¦ ;	H8033G			{H8033G=שָׁם=there}/H9011=ה=to					
2Sa.21.12#24=Q(K)	פְּלִשְׁתִּ֔ים	ha.pe.lish.tim	[the] Philistines	{H6430G}	HNgmpa	K= ha./pe.lish.tim (הַ/פְּלִשְׁתִּים) "the/ Philistines" (H9009/H6430G=HTd/Ngmpa)	L= ה/פְּלִשְׁתִּ֔ים ¦ ;	H6430G_A			{H6430G=פְּלִשְׁתִּי=Philistine»Philistine@Gen.21.32-Zec}					
2Sa.21.16#01=Q(K)	וְ/יִשְׁבִּ֨י	ve./yish.bo	and/ Ishbi-	H9002/{H3430}+	HC/Npm	K= ve./yish.bo (וְ/יִשְׁבּוֹ) "and/ Ishbo-" (H9002/H3430+=HC/Npm)	L= וְ/יִשְׁבִּ֨ו ¦ ;	H3430_A			H9002=ו=and/{H3430=יִשְׁבּוֹ בְּנֹב=Ishbi-benob»Ishbi-benob@2Sa.21.16}+					
2Sa.21.20#07=Q(K)	מָד֗וֹן	ma.din	stature	{H4067}	HNtmsa	K= ma.din (מָדִין) "measure" (H4060G=HNtmsa)	L= מָדֹ֗ין ¦ ;	H4067	H4060G, H4055		{H4067=מָדוֹן=stature»huge_man@2Sa.21.20-1Ch}					
2Sa.21.21#07=Q(K)	שִׁמְעָ֖ה	shim.'i	Shimeah	{H8093}	HNpm	K= shim.'i (שִׁמְעִי) "Shimei" (H8096Y=HNpm)	L= שִׁמְעָ֖י ¦ ;	H8093	H8096Y, H8092		{H8093=שִׁמְעָה=Shimeah»Shimeah@1Sa.16.9-1Ch}					
2Sa.22.8#01=Q(K)	וַ/יִּתְגָּעַ֤שׁ	va/t.ga.'ash	and/ it shook back and forth	H9001/{H1607}	Hc/Vtw3ms	K= va/t.ga.'ash (וַ/תִּגְעַשׁ) "and/ it shook" (H9001/H1607=Hc/Vqw3fs)	L= וִַ/תְגָּעַ֤שׁ ¦ ;	H1607_A			H9001=ו=&/{H1607=גָּעַשׁ=to shake}					
2Sa.22.15#05=Q(K)	וַ/יָּהֹֽם\׃	va/i.ye.hu.mem	and/ he routed [them]	H9001/{H2000}\H9016	Hc/Vqw3ms	K= va/i.ye.hu.me/m (וַ/יְהֻמֵּ/ם\׃) "and/ he routed/ them" (H9001/H2000/H9038\H9016=Hc/Vqw3ms/Sp3mp)	L= וַ/יָּהֹֽמ/ם\׃ ¦ ;	H2000			H9001=ו=&/{H2000=הָמַם=to confuse}\H9016=׃=verseEnd					
2Sa.22.23#03=Q(K)	מִשְׁפָּטָ֖י/ו	mish.po.t/o	judgments/ his	{H4941G}/H9023	HNcmpc/Sp3ms	K= mish.po.t/o (מִשְׁפָּט/וֹ) "judgment/ his" (H4941G/H9023=HNcmsc/Sp3ms)	L= מִשְׁפָּטָ֖/ו ¦ ;	H4941G			{H4941G=מִשְׁפָּט=: judgement»justice:1_judgement;_punishment}/H9023=Ps3m=his					
2Sa.22.33#06=Q(K)	דַּרְכִּֽ/י\׃	dar.k/i	way/ my	{H1870G}/H9020\H9016	HNcbsc/Sp1bs	K= dar.k/o (דַּרְכּ/וֹ\׃) "way/ his" (H1870G/H9023\H9016=HNcbsc/Sp3ms)	L= דַּרְכִּֽ/ו\׃ ¦ ;	H1870G			{H1870G=דֶּ֫רֶךְ=: conduct»way:3_conduct;_lifestyle}/H9020=Ps1c=my\H9016=׃=verseEnd					
2Sa.22.34#02=Q(K)	רַגְלַ֖/י	rag.l/i	feet/ my	{H7272}/H9020	HNcfdc/Sp1bs	K= rag.la/v (רַגְלָי/ו) "feet/ his" (H7272/H9023=HNcbdc/Sp3ms)	L= רַגְלַ֖י/ו ¦ ;	H7272			{H7272=רֶ֫גֶל=foot}/H9020=Ps1c=my					
2Sa.22.51#01=Q(K)	מִגְדּ֖וֹל	mig.dil	[the] tower	{H4024A}	HNcmsc	K= mig.dil (מַגְדִּיל) "[one who] makes great" (H1431=HVhrmsa)	L= מִגְדֹּ֖יל ¦ ;	H4024A	H1431		{H4024A=מִגְדּוֹל=tower}					
2Sa.23.8#13=Q(K)	הָֽ/עֶצְנִ֔י	ha./'etz.ni	the/ Eznite	H9009/{H6112G}	HTd/Ncmsa	K= ha./'etz.n/o (הָ/עֶצְנ/וֹ) "<the>/ spear/ his" (H9009/H6112H/H9023=HTd/Ncbsc/Sp3ms)	L= הָֽ/עֶצְנִ֔/ו ¦ ;	H6112G	H6112H, H3434		H9009=ה=the/{H6112G=עֵצֶן="spear"»Eznites@2Sa.23.8}					
2Sa.23.8#19=Q(K)	אֶחָֽת\׃\ \ס	'e.chad	one	{H0259}\H9016\ \H9018	HNcfsa	K= 'e.chad (אֶחָד\׃\ \ס) "one" (H0259\H9016\ \H9018=HNcbsa)	L= אֶחָֽד\׃\ \ס ¦ ;	H0259			{H0259=אֶחָד=one}\H9016=׃=verseEnd\ \H9018=ס=section					
2Sa.23.9#04=Q(K)	דֹּד֖וֹ	do.di	Dodo	{H1734H}	HNpm	K= do.di (דֹּדִי) "Dodi" (H1734H=HNpm)	L= דֹּדֹ֖י ¦ ;	H1734H			{H1734H=דּוֹדוֹ=Dodo»Dodo@2Sa.23.9-1Ch}					
2Sa.23.9#08=Q(K)	הַ/גִּבֹּרִ֜ים	ha./gi.bo.rim	the/ warriors	H9009/{H1368}	HTd/Ncmpa	K= gi.bo.rim (גִבֹּרִים) "warriors" (H1368=HNcmpa)	L= ַגִּבֹּרִ֜ים ¦ ;	H1368			H9009=ה=the/{H1368=גִּבּוֹר=mighty}					
2Sa.23.13#02=Q(K)	שְׁלֹשָׁ֜ה	she.lo.shim	three	{H7969}	HNcbsa	K= she.lo.shim (שְׁלֹשִׁים) "thirty" (H7970=HNcfpa)	L= שְׁלֹשָׁ֜ים ¦ ;	H7969	H7970_a		{H7969=שָׁלֹשׁ=three}					
2Sa.23.18#08=Q(K)	הַ/שְּׁלֹשָׁ֔ה	ha./she.lo.shi	of the/ three	H9009/{H7969}	HTd/Ncbsa	K= ha./she.lo.shi (הַ/שְּׁלֹשִׁי) "the/ third" (H9009/H7992=HTd/Aobsa)	L= הַ/שְּׁלֹשָׁ֔י ¦ ;	H7969_a	H7992, H7970		H9009=ה=the/{H7969=שָׁלֹשׁ=three}					
2Sa.23.20#06=Q(K)	חַ֛יִל	chai	of strength	{H2428G}	HNcmsa	K= chai (חַי) "living" (H2416A=HAabsa)	L= חַ֛יִ ¦ ;	H2428G	H2416A, H0381		{H2428G=חַ֫יִל=: strong»strength:1_strong}					
2Sa.23.20#20=Q(K)	הָ/אֲרִ֛י	ha./'a.ri.yah	the/ lion	H9009/{H0738A}	HTd/Ncmsa	K= ha./'a.ri.yah (הָ/אֲרִיַּה) "the/ lion" (H9009/H0738B=HTd/Ncbsa)	L= הָ/אֲרִ֛יה ¦ ;	H0738A	H0738B		H9009=ה=the/{H0738A=אֲרִי=lion}					
2Sa.23.21#06=Q(K)	אִ֣ישׁ	'a.Sher	a man of	{H0376G}	HNcmsc	K= 'a.Sher (אֲשֶׁר) "who" (H0834A=HTr)	L= אִ֣שׁר ¦ ;	H0376G_b	H0834A		{H0376G=אִישׁ=: man»man:1_man}					
2Sa.23.35#01=Q(K)	חֶצְרַי֙	chetz.ro	Hezrai	{H2695}	HNpm	K= chetz.ro (חֶצְרוֹ) "Hezro" (H2695=HNpm)	L= חֶצְרַו֙ ¦ ;	H2695			{H2695=חֶצְרוֹ=Hezro»Hezro@2Sa.23.35-1Ch}					
2Sa.23.37#05=Q(K)	נֹשֵׂ֕א	no.se.'ei'	[the] bearer of	{H5375W}	HVqrmsc	K= no.se.'ei (נֹשְׂאֵי) "[the] bearers of" (H5375W=HVqrmpc)	L= נֹשֵׂ֕אי ¦ ;	H5375W			{H5375W=נָשָׂא=: bearing(armour)»to lift:17_bearing(armour)}					
2Sa.24.14#14=Q(K)	רַֽחֲמָ֔י/ו	ra.cha.m/o	compassion<s>/ his	{H7356B}/H9023	HNcmpc/Sp3ms	K= ra.cha.m/o (רַחֲמ/וֹ) "compassion/ his" (H7356B/H9023=HNcmsc/Sp3ms)	L= רַֽחֲמָ֔/ו ¦ ;	H7356B			{H7356B=רַחֲמִים=compassion}/H9023=Ps3m=his					
2Sa.24.16#23=Q(K)	הָ/אֲרַ֥וְנָה	ha./'Or.nah	<the>/ Araunah	H9009/{H0728}	HTd/Npm	K= ha./'Or.nah (הָ/אוֹרְנָה) "<the>/ Ornah" (H9009/H0728=HTd/Npm)	L= הָ/אֲוַ֥רְנָה ¦ ;	H0728			H9009=ה=the/{H0728=אֲרַוְנָה=Araunah»Ornan@2Sa.24.16-2Ch}					
2Sa.24.18#14=Q(K)	אֲרַ֥וְנָה	'a.ra.ne.yah	Araunah	{H0728}	HNpm	K= 'a.ra.ne.yah (אָרָנְיָה) "Arania" (H0728=HNpm)	L= אֲרַ֥נְיָה ¦ ;	H0728			{H0728=אֲרַוְנָה=Araunah»Ornan@2Sa.24.16-2Ch}					
2Sa.24.22#10=Q(K)	בְּ/עֵינָ֑י/ו	be./'ay.n/o	in/ eyes/ his	H9003/{H5869I}/H9023	HR/Ncfdc/Sp3ms	K= be./'ay.n/o (בְּ/עֵינ/וֹ) "in/ eye/ his" (H9003/H5869I/H9023=HR/Ncbsc/Sp3ms)	L= בְּ/עֵינָ֑/ו ¦ ;	H5869I			H9003=ב=in/{H5869I=עַ֫יִן=: appearance»eye:3_appearance}/H9023=Ps3m=his					
1Ki.1.27#11=Q(K)	עַבְדְּ/ךָ֔	av.dei./kha	servant/ your	{H5650}/H9021	HNcmsc/Sp2ms	K= av.dei./kha (עַבְדֶּי/ךָ) "servants/ your" (H5650/H9021=HNcmpc/Sp2ms)	L= עַבְדְּי/ךָ֔ ¦ ;	H5650			{H5650=עֶ֫בֶד=servant;_slave}/H9021=Ps2m=your					
1Ki.1.37#08=Q(K)	יִֽהְיֶ֣ה	ye.hi	he will be	{H1961}	HVqi3ms	K= ye.hi (יְהִי) "may he be" (H1961=HVqj3ms)	L= יִֽהְיֶ֣ ¦ ;	H1961_B			{H1961=הָיָה=to be}					
1Ki.1.47#12=Q(K)	אֱלֹהִ֜ים	'e.lo.hei.cha	God	{H0430G}	HNcmpa	K= 'e.lo.hei./kha (אֱלֹהֶי/ךָ) "God/ your" (H0430G/H9021=HNcmpc/Sp2ms)	L= אֱלֹהִ֜י/ך ¦ ;	H0430G			{H0430G=אֱלֹהִים=God»LORD@Gen.1.1-Heb}					
1Ki.4.7#17=Q(K)	הָ/אֶחָ֖ד	ha./e.chad	the/ one	H9009/{H0259}	HTd/Ncfsa	K= 'e.chad (אֶחָד) "one" (H0259=HNcfsa)	L= ָאֶחָ֖ד ¦ ;	H0259			H9009=ה=the/{H0259=אֶחָד=one}					
1Ki.5.3(5.17)#24=Q(K)	רַגְלָֽ/י\׃	rag.l/i	feet/ my	{H7272}/H9020\H9016	HNcfdc/Sp1bs	K= rag.lo/v (רַגְל/וֹ\׃) "foot/ his" (H7272/H9023\H9016=HNcbsc/Sp3ms)	L= רַגְלָֽ/ו\׃ ¦ ;	H7272			{H7272=רֶ֫גֶל=foot}/H9020=Ps1c=my\H9016=׃=verseEnd					
1Ki.6.5#05=Q(K)	יָצִ֙יעַ֙	ya.tzo.a'	an extension	{H3326B}	HNcmsa	K= ya.tzo.a' (יָצוֹעַ) "a bed" (H3326B=HNcbsa)	L= יָצִ֙ועַ֙ ¦ ;	H3326B			{H3326B=יָצִיעַ=floor}					
1Ki.6.6#01=Q(K)	הַ/יָּצִ֨יעַ	hai./ya.tzo.a'	the/ extension	H9009/{H3326B}	HTd/Ncmsa	K= hai./ya.tzo.a' (הַ/יָּצוֹעַ) "the/ bed" (H9009/H3326B=HTd/Ncbsa)	L= הַ/יָּצִ֨ועַ ¦ ;	H3326B			H9009=ה=the/{H3326B=יָצִיעַ=floor}					
1Ki.6.10#03=Q(K)	הַ/יָּצִ֙יעַ֙	hai./ya.tzo.a'	the/ extension	H9009/{H3326B}	HTd/Ncmsa	K= hai./ya.tzo.a' (הַ/יָּצוֹעַ) "the/ bed" (H9009/H3326B=HTd/Ncbsa)	L= הַ/יָּצִ֙ועַ֙ ¦ ;	H3326B			H9009=ה=the/{H3326B=יָצִיעַ=floor}					
1Ki.6.21#09=Q(K)	בְּ/רַתּוּק֤וֹת	be./ra.ti.kot	with/ chains of	H9003/{H7569}	HR/Ncfpc	K= be./ra.ti.kot (בְּ/רַתִּיקוֹת) "with/ chains of" (H9003/H7572=HR/Ncfpc)	L= בְּ/רַתּיּק֤וֹת ¦ ;	H7569	H7572		H9003=ב=in/{H7569=רַתּוֹק=chain}					
1Ki.6.38#14=Q(K)	מִשְׁפָּטָ֑י/ו	mish.pa.to/v	plans/ its	{H4941J}/H9023	HNcmpc/Sp3ms	K= mish.pa.to/v (מִשְׁפָּט/וֹ) "plan/ its" (H4941J/H9023=HNcmsc/Sp3ms)	L= מִשְׁפָּטָ֑/ו ¦ ;	H4941J			{H4941J=מִשְׁפָּט=: custom»justice:4_custom;_manner}/H9023=Ps3m=his					
1Ki.7.20#11=Q(K)	הַ/שְּׂבָכָ֑ה	ha./se.va.khah	the/ network	H9009/{H7639}	HTd/Ncfsa	K= se.va.khah (שְׂבָכָה) "a network" (H7639=HNcfsa)	L= ַשְּׂבָכָ֑ה ¦ ;	H7639			H9009=ה=the/{H7639=שְׂבָכָה=latticework}					
1Ki.7.23#15=Q(K)	וְ/קָו֙	u./ke.veh	and/ a measuring-line	H9002/{H6957B}	HC/Ncmsa	K= u./ke.veh (וּ/קְוֵה) "and/ a measuring-line" (H9002/H6961=HC/Ncbsa)	L= וְ/קָו֙ה ¦ ;	H6957B	H6961		H9002=ו=and/{H6957B=קַו=line}					
1Ki.7.36#06=Q(K)	מִסְגְּרֹתֶ֔י/הָ	mis.ge.ro.tei./ha	rims/ its	{H4526}/H9024	HNcfpc/Sp3fs	K= va./mis.ge.ro.tei./ha (וּ/מִסְגְּרֹתֶי/הָ) "<and>/ rims/ its" (H9002/H4526/H9024=HC/Ncfpc/Sp3fs)	L= ו/מִסְגְּרֹתֶ֔י/הָ ¦ ;	H4526			{H4526=מִסְגֶּ֫רֶת=perimeter}/H9024=Ps3f=her					
1Ki.7.45#10=Q(K)	הָ/אֵ֔לֶּה	ha./'o.hel	the/ these	H9009/{H0428}	HTd/Tm	K= ha./'o.hel (הָ/אֹהֶל) "the/ tent" (H9009/H0168G=HTd/Ncbsa)	L= הָ/אֵ֔הֶל ¦ ;	H0428	H0168G		H9009=ה=the/{H0428=אֵ֫לֶּה=these}					
1Ki.8.26#06=Q(K)	דְּבָ֣רְ/ךָ֔	de.va.rei./kha	word/ your	{H1697G}/H9021	HNcmsc/Sp2ms	K= de.va.rei./kha (דְּבָרֶי/ךָ) "words/ your" (H1697G/H9021=HNcmpc/Sp2ms)	L= דְּבָ֣רְי/ךָ֔ ¦ ;	H1697G			{H1697G=דָּבָר=: word»word:1_word;_speech;_command}/H9021=Ps2m=your					
1Ki.8.48#24=Q(K)	בָּנִ֥יתִי	ba.ni.ta	I have built	{H1129}	HVqp1cs	K= ba.ni.ta (בָּנִיתָ) "you have built" (H1129=HVqp2ms)	L= בָּנִ֥יתִ ¦ ;	H1129			{H1129=בָּנָה=to build}					
1Ki.9.9#17=Q(K)	וַ/יִּשְׁתַּחֲו֥וּ	va/i.yish.ta.chu	and/ they bowed down	H9001/{H7812}	Hc/Vvw3mp	K= va/i.yish.ta.chu (וַ/יִּשְׁתַּחוּ) "and/ he bowed down" (H9001/H7812=Hc/Vvw3ms)	L= וַ/יִּשְׁתַּחֲוּ֥ ¦ ;	H7812			H9001=ו=&/{H7812=שָׁחָה=to bow}					
1Ki.9.18#04=Q(K)	תַּדְמֹ֥ר	ta.mar	Tadmor	{H8412}	HNpl	K= ta.mar (תָּמָר) "Tamar" (H8559K=HNpl)	L= תְַּמֹ֥ר ¦ ;	H8412	H8559K		{H8412=תַּדְמֹר=Tadmor»Tadmor@1Ki.9.18-2Ch}					
1Ki.10.5#06=Q(K)	מְשָׁרְתָ֜י/ו	me.sha.re.to/v	servants/ his	{H8334}/H9033	HVprmpc/Sp3ms	K= me.sha.re.to/v (מְשָׁרְת/וֹ) "servant/ his" (H8334/H9033=HVprmsc/Sp3ms)	L= מְשָׁרְתָ֜/ו ¦ ;	H8334			{H8334=שָׁרַת=to minister}/H9033=Os3m=him					
1Ki.12.3#04=Q(K)	וַ/יָּבֹ֥א	va/i.ya.vo.'u'	and/ he came	H9001/{H0935G}	Hc/Vqw3ms	K= va/i.ya.vo.'u (וַ/יָּבֹאוּ) "and/ they came" (H9001/H0935G=Hc/Vqw3mp)	L= וַ/יָּבֹ֥או ¦ ;	H0935G			H9001=ו=&/{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
1Ki.12.7#01=Q(K)	וַ/יְדַבְּר֨וּ	va/y.da.ber	and/ they spoke	H9001/{H1696G}	Hc/Vpw3mp	K= va/y.da.ber (וַ/יְדַבֵּר) "and/ he spoke" (H9001/H1696G=Hc/Vpw3ms)	L= וַ/יְדַבְּרֻ֙ ¦ ;	H1696G_A			H9001=ו=&/{H1696G=דָבַר=: speak»to speak:1_speak;_tell;_command}					
1Ki.12.21#01=Q(K)	וַ/יָּבֹ֣א	va/i.ya.vo.'u'	and/ he came	H9001/{H0935G}	Hc/Vqw3ms	K= va/i.ya.vo.'u (וַ/יָּבֹאוּ) "and/ they came" (H9001/H0935G=Hc/Vqw3mp)	L= וַ/יָּבֹ֣או ¦ ;	H0935G			H9001=ו=&/{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
